Energy 5 			# in MeV 
Cross_section 0.445400 		# in barn

Multiplicity proton 0.130600
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 3.8000 	 1.2238e-01	1.4e-02	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.2e-02	1.1e-02	1.0e-02	9.1e-03	8.0e-03	7.2e-03	6.6e-03	6.5e-03
	 4.2750 	 9.6959e-02	1.2e-02	1.2e-02	1.2e-02	1.1e-02	1.1e-02	9.8e-03	8.9e-03	8.4e-03	7.1e-03	6.2e-03	5.6e-03	5.3e-03	5.1e-03
	 4.7500 	 7.7355e-02	9.8e-03	9.7e-03	9.5e-03	9.0e-03	8.5e-03	7.9e-03	7.2e-03	6.7e-03	5.7e-03	5.1e-03	4.6e-03	4.4e-03	4.2e-03
	 5.2250 	 6.5075e-02	8.3e-03	8.2e-03	8.0e-03	7.6e-03	7.1e-03	6.7e-03	6.1e-03	5.7e-03	4.8e-03	4.3e-03	3.9e-03	3.7e-03	3.5e-03
	 5.7000 	 5.7020e-02	7.2e-03	7.1e-03	6.9e-03	6.6e-03	6.2e-03	5.8e-03	5.4e-03	5.0e-03	4.2e-03	3.7e-03	3.4e-03	3.2e-03	3.1e-03
	 6.1750 	 5.0897e-02	6.4e-03	6.4e-03	6.2e-03	5.9e-03	5.6e-03	5.2e-03	4.8e-03	4.4e-03	3.7e-03	3.3e-03	3.0e-03	2.8e-03	2.8e-03
	 6.6500 	 4.6033e-02	5.8e-03	5.8e-03	5.6e-03	5.4e-03	5.1e-03	4.7e-03	4.4e-03	4.0e-03	3.3e-03	2.9e-03	2.7e-03	2.5e-03	2.5e-03
	 7.1250 	 4.1991e-02	5.4e-03	5.4e-03	5.2e-03	5.0e-03	4.7e-03	4.3e-03	4.0e-03	3.6e-03	3.0e-03	2.6e-03	2.4e-03	2.2e-03	2.2e-03
	 7.6000 	 3.8513e-02	5.1e-03	5.0e-03	4.9e-03	4.7e-03	4.4e-03	4.0e-03	3.7e-03	3.4e-03	2.8e-03	2.4e-03	2.2e-03	2.1e-03	2.0e-03
	 8.0750 	 3.5572e-02	4.9e-03	4.8e-03	4.7e-03	4.5e-03	4.2e-03	3.8e-03	3.5e-03	3.2e-03	2.6e-03	2.2e-03	2.0e-03	1.9e-03	1.8e-03
	 8.5500 	 3.3157e-02	4.6e-03	4.6e-03	4.4e-03	4.2e-03	3.9e-03	3.6e-03	3.3e-03	3.0e-03	2.4e-03	2.0e-03	1.8e-03	1.7e-03	1.6e-03
	 9.0250 	 3.0875e-02	4.4e-03	4.4e-03	4.2e-03	4.0e-03	3.7e-03	3.4e-03	3.1e-03	2.8e-03	2.2e-03	1.8e-03	1.6e-03	1.5e-03	1.4e-03
	 9.5000 	 2.8431e-02	4.2e-03	4.2e-03	4.0e-03	3.8e-03	3.5e-03	3.2e-03	2.9e-03	2.6e-03	2.0e-03	1.6e-03	1.4e-03	1.3e-03	1.2e-03
	 9.9750 	 2.6112e-02	4.0e-03	4.0e-03	3.8e-03	3.6e-03	3.3e-03	3.0e-03	2.7e-03	2.4e-03	1.8e-03	1.5e-03	1.3e-03	1.1e-03	1.1e-03
	 10.4500 	 2.4076e-02	3.8e-03	3.8e-03	3.6e-03	3.4e-03	3.1e-03	2.8e-03	2.5e-03	2.2e-03	1.7e-03	1.4e-03	1.1e-03	9.7e-04	9.5e-04
	 10.9250 	 2.2261e-02	3.6e-03	3.6e-03	3.4e-03	3.2e-03	2.9e-03	2.6e-03	2.3e-03	2.0e-03	1.5e-03	1.2e-03	1.0e-03	8.8e-04	8.3e-04
	 11.4000 	 2.0681e-02	3.4e-03	3.4e-03	3.3e-03	3.0e-03	2.8e-03	2.5e-03	2.2e-03	1.9e-03	1.4e-03	1.1e-03	9.6e-04	9.0e-04	8.7e-04
	 11.8750 	 1.9312e-02	3.2e-03	3.3e-03	3.1e-03	2.8e-03	2.6e-03	2.3e-03	2.0e-03	1.7e-03	1.3e-03	9.7e-04	9.4e-04	9.4e-04	9.3e-04
	 12.3500 	 1.8294e-02	3.1e-03	3.0e-03	2.9e-03	2.7e-03	2.4e-03	2.2e-03	1.9e-03	1.7e-03	1.3e-03	9.6e-04	8.4e-04	8.1e-04	8.1e-04
	 12.8250 	 1.7419e-02	2.9e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.2e-03	9.6e-04	6.6e-04	4.9e-04	4.9e-04
	 13.3000 	 1.5999e-02	2.9e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	2.0e-03	1.7e-03	1.5e-03	1.1e-03	9.0e-04	5.5e-04	3.9e-04	3.5e-04
	 13.7750 	 1.3959e-02	2.9e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	2.0e-03	1.7e-03	1.2e-03	8.0e-04	6.7e-04	4.6e-04	3.4e-04	2.8e-04
	 14.2500 	 1.1967e-02	2.7e-03	2.7e-03	2.6e-03	2.4e-03	2.1e-03	1.9e-03	1.5e-03	1.1e-03	6.3e-04	4.7e-04	3.6e-04	2.8e-04	2.2e-04
	 14.7250 	 9.9835e-03	2.1e-03	2.0e-03	2.0e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.0e-03	5.4e-04	2.9e-04	2.2e-04	1.9e-04	1.8e-04
	 15.2000 	 8.1198e-03	1.7e-03	1.7e-03	1.6e-03	1.6e-03	1.4e-03	1.2e-03	1.1e-03	9.0e-04	4.5e-04	2.3e-04	1.7e-04	1.5e-04	1.4e-04
	 15.6750 	 6.3105e-03	1.7e-03	1.7e-03	1.5e-03	1.2e-03	9.9e-04	7.9e-04	7.0e-04	6.0e-04	3.7e-04	2.3e-04	1.6e-04	1.3e-04	1.1e-04
	 16.1500 	 5.1166e-03	1.5e-03	1.5e-03	1.3e-03	1.1e-03	8.2e-04	6.5e-04	5.6e-04	4.7e-04	3.1e-04	2.1e-04	1.4e-04	1.1e-04	7.1e-05
	 16.6250 	 4.4605e-03	1.3e-03	1.2e-03	1.1e-03	9.6e-04	8.0e-04	6.6e-04	5.5e-04	4.4e-04	2.8e-04	9.0e-05	4.3e-05	3.3e-05	2.0e-05
	 17.1000 	 3.6963e-03	1.1e-03	1.0e-03	9.7e-04	8.8e-04	7.7e-04	6.5e-04	5.1e-04	4.0e-04	2.2e-04	2.1e-05	0.0e+00	0.0e+00	0.0e+00
	 17.5750 	 2.4443e-03	1.0e-03	9.8e-04	9.3e-04	8.1e-04	6.3e-04	4.2e-04	2.3e-04	1.5e-04	8.0e-05	5.1e-06	0.0e+00	0.0e+00	0.0e+00
	 18.0500 	 1.4273e-03	9.8e-04	9.6e-04	8.7e-04	7.1e-04	4.5e-04	2.1e-04	3.4e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5250 	 7.5539e-04	6.7e-04	6.8e-04	5.9e-04	4.6e-04	2.7e-04	1.1e-04	1.5e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 2.2760e-04	2.4e-04	2.5e-04	2.1e-04	1.6e-04	8.7e-05	3.2e-05	3.9e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.047610
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.4750 	 2.5723e-05	2.9e-07	3.0e-07	3.3e-07	3.9e-07	4.7e-07	6.0e-07	7.8e-07	1.0e-06	1.7e-06	2.6e-06	3.7e-06	4.6e-06	5.6e-06
	 0.9500 	 1.1557e-04	2.8e-06	2.8e-06	3.0e-06	3.2e-06	3.6e-06	4.2e-06	5.0e-06	5.8e-06	8.2e-06	1.1e-05	1.4e-05	1.7e-05	1.9e-05
	 1.4250 	 4.5694e-04	2.0e-05	2.1e-05	2.1e-05	2.2e-05	2.4e-05	2.6e-05	2.8e-05	3.0e-05	3.6e-05	4.2e-05	4.6e-05	5.1e-05	5.2e-05
	 1.9000 	 9.7938e-04	5.2e-05	5.3e-05	5.4e-05	5.6e-05	5.8e-05	6.2e-05	6.6e-05	6.9e-05	7.7e-05	8.4e-05	9.0e-05	9.9e-05	9.9e-05
	 2.3750 	 1.7575e-03	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.3e-04	1.5e-04	1.8e-04	1.8e-04
	 2.8500 	 2.8680e-03	2.7e-04	2.7e-04	2.7e-04	2.7e-04	2.6e-04	2.5e-04	2.3e-04	2.3e-04	2.0e-04	1.9e-04	2.2e-04	2.6e-04	2.7e-04
	 3.3250 	 3.9496e-03	4.2e-04	4.2e-04	4.2e-04	4.0e-04	3.9e-04	3.8e-04	3.8e-04	3.7e-04	3.0e-04	2.4e-04	2.4e-04	2.6e-04	2.7e-04
	 3.8000 	 5.0005e-03	5.9e-04	5.8e-04	5.7e-04	5.5e-04	5.3e-04	5.2e-04	5.5e-04	5.3e-04	4.1e-04	2.8e-04	2.5e-04	2.3e-04	2.3e-04
	 4.2750 	 5.5614e-03	7.9e-04	7.8e-04	7.3e-04	6.8e-04	6.3e-04	5.9e-04	5.7e-04	5.4e-04	4.3e-04	3.3e-04	2.7e-04	2.3e-04	2.2e-04
	 4.7500 	 5.8900e-03	1.0e-03	1.0e-03	9.0e-04	8.0e-04	7.1e-04	6.3e-04	5.7e-04	5.1e-04	4.2e-04	3.7e-04	3.0e-04	2.5e-04	2.3e-04
	 5.2250 	 6.4017e-03	1.2e-03	1.2e-03	1.1e-03	9.4e-04	8.5e-04	7.2e-04	6.1e-04	5.3e-04	4.3e-04	3.7e-04	3.0e-04	2.5e-04	2.3e-04
	 5.7000 	 7.1816e-03	1.3e-03	1.2e-03	1.2e-03	1.1e-03	1.1e-03	9.4e-04	7.9e-04	6.6e-04	4.9e-04	3.2e-04	2.6e-04	2.2e-04	1.9e-04
	 6.1750 	 7.3740e-03	1.5e-03	1.4e-03	1.4e-03	1.2e-03	1.2e-03	9.9e-04	8.4e-04	7.1e-04	5.0e-04	3.0e-04	2.2e-04	1.7e-04	1.5e-04
	 6.6500 	 7.1021e-03	1.6e-03	1.6e-03	1.5e-03	1.4e-03	1.1e-03	9.2e-04	7.6e-04	6.7e-04	4.5e-04	3.1e-04	1.9e-04	1.3e-04	1.0e-04
	 7.1250 	 6.6702e-03	1.7e-03	1.7e-03	1.6e-03	1.4e-03	1.1e-03	8.9e-04	7.3e-04	6.2e-04	3.7e-04	3.0e-04	1.4e-04	7.9e-05	5.5e-05
	 7.6000 	 5.9019e-03	1.6e-03	1.6e-03	1.5e-03	1.3e-03	1.2e-03	9.6e-04	7.9e-04	5.7e-04	2.5e-04	1.3e-04	4.7e-05	2.3e-05	1.5e-05
	 8.0750 	 4.7861e-03	1.4e-03	1.4e-03	1.3e-03	1.2e-03	1.2e-03	9.9e-04	8.1e-04	4.9e-04	1.5e-04	1.7e-05	0.0e+00	0.0e+00	0.0e+00
	 8.5500 	 2.6602e-03	1.1e-03	1.1e-03	9.7e-04	8.3e-04	7.4e-04	5.3e-04	3.6e-04	2.0e-04	4.7e-05	4.3e-06	0.0e+00	0.0e+00	0.0e+00
	 9.0250 	 1.0678e-03	8.3e-04	7.9e-04	6.7e-04	5.0e-04	3.0e-04	1.4e-04	1.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.5000 	 5.2738e-04	5.0e-04	4.7e-04	3.9e-04	2.7e-04	1.5e-04	6.4e-05	8.6e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.9750 	 1.5544e-04	1.7e-04	1.6e-04	1.3e-04	8.8e-05	4.6e-05	1.8e-05	2.3e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.4500 	 1.5013e-06	1.8e-06	1.7e-06	1.4e-06	9.1e-07	4.5e-07	1.7e-07	2.0e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.9250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.4000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.8750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.3500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.8250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.3000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.7750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.7250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.2000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.6750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.1500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.6250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.1000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.5750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.0500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.236300
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.4750 	 1.0422e-04	9.3e-09	1.1e-08	1.6e-08	2.5e-08	6.4e-08	1.7e-07	3.6e-07	9.0e-07	4.4e-06	1.2e-05	1.9e-05	2.3e-05	2.6e-05
	 0.9500 	 3.9155e-04	1.6e-06	1.7e-06	2.1e-06	2.6e-06	3.5e-06	4.5e-06	5.3e-06	7.5e-06	1.9e-05	4.2e-05	6.6e-05	8.2e-05	9.4e-05
	 1.4250 	 1.2176e-03	1.7e-05	1.8e-05	2.1e-05	2.6e-05	3.3e-05	4.0e-05	4.3e-05	5.0e-05	7.3e-05	1.1e-04	1.7e-04	2.3e-04	2.7e-04
	 1.9000 	 2.5627e-03	4.3e-05	4.6e-05	5.3e-05	6.5e-05	8.1e-05	9.7e-05	1.1e-04	1.2e-04	1.7e-04	2.3e-04	3.4e-04	4.5e-04	5.4e-04
	 2.3750 	 5.1490e-03	9.6e-05	9.8e-05	1.1e-04	1.2e-04	1.5e-04	1.7e-04	2.0e-04	2.4e-04	3.6e-04	5.3e-04	7.3e-04	9.2e-04	1.0e-03
	 2.8500 	 9.5629e-03	2.1e-04	2.1e-04	2.2e-04	2.3e-04	2.6e-04	3.0e-04	3.7e-04	4.6e-04	7.3e-04	1.1e-03	1.4e-03	1.6e-03	1.7e-03
	 3.3250 	 1.4694e-02	4.1e-04	4.1e-04	4.2e-04	4.6e-04	5.1e-04	6.1e-04	7.1e-04	8.7e-04	1.2e-03	1.5e-03	1.8e-03	1.9e-03	1.9e-03
	 3.8000 	 2.0404e-02	7.9e-04	8.0e-04	8.1e-04	9.0e-04	9.9e-04	1.2e-03	1.3e-03	1.5e-03	1.8e-03	1.9e-03	2.1e-03	2.1e-03	2.0e-03
	 4.2750 	 2.3589e-02	1.3e-03	1.3e-03	1.4e-03	1.4e-03	1.5e-03	1.7e-03	1.8e-03	1.9e-03	2.0e-03	2.0e-03	2.0e-03	2.0e-03	1.9e-03
	 4.7500 	 2.5650e-02	2.0e-03	2.0e-03	2.1e-03	2.1e-03	2.2e-03	2.3e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.7e-03	1.5e-03
	 5.2250 	 2.5747e-02	2.5e-03	2.5e-03	2.6e-03	2.6e-03	2.5e-03	2.4e-03	2.4e-03	2.3e-03	2.1e-03	1.8e-03	1.5e-03	1.4e-03	1.3e-03
	 5.7000 	 2.4152e-02	3.0e-03	3.0e-03	2.9e-03	2.8e-03	2.7e-03	2.5e-03	2.3e-03	2.2e-03	1.8e-03	1.5e-03	1.3e-03	1.2e-03	1.2e-03
	 6.1750 	 2.2354e-02	3.1e-03	3.1e-03	3.0e-03	2.9e-03	2.7e-03	2.5e-03	2.2e-03	2.0e-03	1.5e-03	1.3e-03	1.2e-03	1.1e-03	1.1e-03
	 6.6500 	 2.0361e-02	3.0e-03	3.0e-03	2.8e-03	2.7e-03	2.5e-03	2.2e-03	2.0e-03	1.8e-03	1.4e-03	1.2e-03	1.0e-03	9.7e-04	9.5e-04
	 7.1250 	 1.8576e-02	2.9e-03	2.9e-03	2.7e-03	2.5e-03	2.3e-03	2.0e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	9.4e-04	8.8e-04	8.5e-04
	 7.6000 	 1.7072e-02	2.6e-03	2.6e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.7e-03	1.5e-03	1.2e-03	9.7e-04	8.3e-04	7.6e-04	7.2e-04
	 8.0750 	 1.5824e-02	2.4e-03	2.4e-03	2.3e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.1e-03	8.7e-04	7.5e-04	6.8e-04	6.6e-04
	 8.5500 	 1.4855e-02	2.3e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.5e-03	1.3e-03	9.9e-04	7.6e-04	7.1e-04	6.6e-04	6.4e-04
	 9.0250 	 1.3950e-02	2.3e-03	2.3e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.4e-03	1.2e-03	9.1e-04	6.8e-04	6.7e-04	6.3e-04	6.3e-04
	 9.5000 	 1.3023e-02	2.3e-03	2.3e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	8.6e-04	6.5e-04	5.6e-04	5.5e-04	5.5e-04
	 9.9750 	 1.2054e-02	2.2e-03	2.2e-03	2.1e-03	1.9e-03	1.7e-03	1.5e-03	1.2e-03	1.0e-03	8.1e-04	6.3e-04	4.3e-04	4.4e-04	4.2e-04
	 10.4500 	 1.0919e-02	2.1e-03	2.1e-03	2.0e-03	1.8e-03	1.6e-03	1.4e-03	1.2e-03	9.9e-04	6.9e-04	5.6e-04	3.6e-04	2.7e-04	2.3e-04
	 10.9250 	 9.7632e-03	2.0e-03	2.0e-03	1.9e-03	1.7e-03	1.5e-03	1.3e-03	1.2e-03	9.7e-04	5.7e-04	4.6e-04	3.0e-04	1.2e-04	7.5e-05
	 11.4000 	 8.8173e-03	2.0e-03	2.0e-03	1.9e-03	1.7e-03	1.5e-03	1.2e-03	1.1e-03	8.8e-04	5.4e-04	3.0e-04	2.3e-04	1.4e-04	1.0e-04
	 11.8750 	 7.9436e-03	2.0e-03	2.0e-03	1.9e-03	1.7e-03	1.4e-03	1.1e-03	8.6e-04	7.0e-04	5.2e-04	1.4e-04	1.5e-04	1.8e-04	1.6e-04
	 12.3500 	 6.9629e-03	1.9e-03	1.9e-03	1.8e-03	1.6e-03	1.3e-03	1.1e-03	8.5e-04	6.0e-04	4.0e-04	1.6e-04	1.1e-04	1.3e-04	1.1e-04
	 12.8250 	 5.9438e-03	1.5e-03	1.5e-03	1.4e-03	1.2e-03	1.2e-03	1.1e-03	8.7e-04	5.3e-04	1.8e-04	2.1e-04	7.1e-05	1.5e-05	1.3e-05
	 13.3000 	 5.0307e-03	1.6e-03	1.5e-03	1.4e-03	1.2e-03	9.7e-04	9.3e-04	7.4e-04	4.9e-04	1.6e-04	1.7e-04	3.7e-05	1.7e-05	2.1e-05
	 13.7750 	 4.2048e-03	1.8e-03	1.7e-03	1.5e-03	1.2e-03	7.5e-04	4.3e-04	3.6e-04	4.8e-04	2.0e-04	2.8e-05	7.4e-06	6.8e-05	8.6e-05
	 14.2500 	 3.6479e-03	1.6e-03	1.5e-03	1.4e-03	1.2e-03	7.6e-04	4.1e-04	3.1e-04	4.0e-04	1.8e-04	1.0e-05	1.4e-05	6.8e-05	8.5e-05
	 14.7250 	 3.2687e-03	7.2e-04	7.2e-04	7.7e-04	9.4e-04	9.5e-04	7.4e-04	4.3e-04	2.0e-04	3.9e-05	5.3e-05	6.4e-05	2.4e-05	2.8e-05
	 15.2000 	 2.7170e-03	5.7e-04	5.7e-04	6.3e-04	7.6e-04	9.2e-04	7.4e-04	4.1e-04	8.5e-05	1.2e-05	6.1e-05	7.2e-05	1.3e-05	1.1e-05
	 15.6750 	 1.8578e-03	1.1e-03	1.0e-03	8.4e-04	6.3e-04	3.8e-04	2.1e-04	1.1e-04	1.7e-05	9.0e-05	3.5e-05	3.4e-05	1.7e-05	1.0e-05
	 16.1500 	 1.2536e-03	1.2e-03	1.1e-03	8.6e-04	4.6e-04	9.8e-05	5.4e-06	1.7e-05	1.3e-05	1.1e-04	2.0e-05	1.2e-05	1.7e-05	9.2e-06
	 16.6250 	 8.4358e-04	4.1e-04	3.8e-04	2.9e-04	1.3e-04	2.1e-05	7.0e-05	1.9e-04	1.4e-04	4.1e-05	1.7e-05	2.9e-06	5.7e-06	3.0e-06
	 17.1000 	 7.2652e-04	1.3e-05	1.4e-05	1.7e-05	1.7e-05	1.4e-05	1.4e-04	2.7e-04	2.0e-04	4.7e-06	1.3e-05	2.3e-07	0.0e+00	0.0e+00
	 17.5750 	 1.0709e-03	2.8e-04	3.1e-04	3.7e-04	3.7e-04	3.0e-04	2.2e-04	1.2e-04	9.8e-05	1.1e-05	4.4e-06	5.2e-08	0.0e+00	0.0e+00
	 18.0500 	 1.2928e-03	4.6e-04	5.1e-04	6.1e-04	6.1e-04	4.9e-04	2.6e-04	1.4e-05	2.2e-05	1.6e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5250 	 7.5821e-04	4.1e-04	4.0e-04	3.3e-04	2.9e-04	2.5e-04	1.7e-04	3.5e-05	1.8e-05	7.4e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 2.6000e-04	3.4e-04	2.7e-04	9.3e-05	6.9e-06	5.1e-05	7.3e-05	5.3e-05	1.5e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.047400

#################################################################################################################################################

Energy 20 			# in MeV 
Cross_section 0.766200 		# in barn

Multiplicity proton 1.147000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.5000 	 2.9278e-02	1.8e-03	1.8e-03	1.9e-03	1.9e-03	1.9e-03	1.9e-03	2.0e-03	2.1e-03	2.3e-03	2.6e-03	2.8e-03	3.0e-03	3.2e-03
	 1.0000 	 6.6712e-02	4.3e-03	4.3e-03	4.4e-03	4.4e-03	4.5e-03	4.5e-03	4.6e-03	4.8e-03	5.3e-03	5.8e-03	6.0e-03	6.2e-03	6.4e-03
	 1.5000 	 1.1608e-01	7.7e-03	7.7e-03	7.8e-03	7.8e-03	7.9e-03	7.9e-03	8.0e-03	8.2e-03	9.4e-03	9.9e-03	1.0e-02	1.0e-02	1.0e-02
	 2.0000 	 1.5000e-01	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.1e-02	1.2e-02	1.2e-02	1.2e-02	1.2e-02	1.2e-02
	 2.5000 	 1.6394e-01	1.4e-02	1.4e-02	1.4e-02	1.4e-02	1.4e-02	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.2e-02	1.2e-02	1.2e-02	1.2e-02
	 3.0000 	 1.7000e-01	1.6e-02	1.6e-02	1.6e-02	1.6e-02	1.5e-02	1.5e-02	1.5e-02	1.4e-02	1.3e-02	1.2e-02	1.1e-02	1.1e-02	1.1e-02
	 3.5000 	 1.5071e-01	1.5e-02	1.5e-02	1.5e-02	1.5e-02	1.4e-02	1.4e-02	1.3e-02	1.3e-02	1.1e-02	1.0e-02	9.3e-03	9.1e-03	8.9e-03
