Energy 4 			# in MeV 
Cross_section 0.000017 		# in barn

Multiplicity proton 0.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 5.2000 	 3.7464e-05	3.8e-06	3.8e-06	3.8e-06	3.7e-06	3.6e-06	3.5e-06	3.3e-06	3.2e-06	2.9e-06	2.7e-06	2.5e-06	2.4e-06	2.4e-06
	 5.5250 	 4.5992e-05	4.9e-06	4.9e-06	4.8e-06	4.7e-06	4.5e-06	4.4e-06	4.1e-06	4.0e-06	3.6e-06	3.2e-06	3.0e-06	2.8e-06	2.8e-06
	 5.8500 	 5.7546e-05	6.4e-06	6.4e-06	6.2e-06	6.0e-06	5.9e-06	5.6e-06	5.3e-06	5.0e-06	4.4e-06	3.9e-06	3.6e-06	3.3e-06	3.3e-06
	 6.1750 	 7.9619e-05	9.0e-06	9.0e-06	8.8e-06	8.6e-06	8.3e-06	7.9e-06	7.4e-06	7.0e-06	6.1e-06	5.4e-06	4.8e-06	4.5e-06	4.3e-06
	 6.5000 	 1.2878e-04	1.5e-05	1.5e-05	1.5e-05	1.4e-05	1.4e-05	1.3e-05	1.2e-05	1.1e-05	9.7e-06	8.7e-06	7.7e-06	7.2e-06	6.7e-06
	 6.8250 	 1.9798e-04	2.3e-05	2.3e-05	2.3e-05	2.2e-05	2.1e-05	2.0e-05	1.9e-05	1.7e-05	1.5e-05	1.3e-05	1.2e-05	1.1e-05	1.0e-05
	 7.1500 	 2.8188e-04	3.3e-05	3.3e-05	3.3e-05	3.2e-05	3.1e-05	2.8e-05	2.7e-05	2.5e-05	2.1e-05	1.9e-05	1.6e-05	1.5e-05	1.4e-05
	 7.4750 	 4.0219e-04	4.9e-05	4.9e-05	4.8e-05	4.6e-05	4.4e-05	4.1e-05	3.9e-05	3.6e-05	3.0e-05	2.6e-05	2.2e-05	2.0e-05	1.9e-05
	 7.8000 	 5.5085e-04	6.8e-05	6.8e-05	6.7e-05	6.5e-05	6.2e-05	5.7e-05	5.4e-05	5.0e-05	4.1e-05	3.5e-05	3.0e-05	2.7e-05	2.5e-05
	 8.1250 	 7.1752e-04	9.2e-05	9.2e-05	8.9e-05	8.5e-05	8.1e-05	7.5e-05	7.1e-05	6.5e-05	5.4e-05	4.5e-05	3.8e-05	3.4e-05	3.2e-05
	 8.4500 	 9.2536e-04	1.2e-04	1.2e-04	1.2e-04	1.1e-04	1.0e-04	9.8e-05	9.2e-05	8.5e-05	7.0e-05	5.8e-05	4.9e-05	4.4e-05	4.0e-05
	 8.7750 	 1.1515e-03	1.6e-04	1.6e-04	1.5e-04	1.4e-04	1.3e-04	1.2e-04	1.1e-04	1.1e-04	8.8e-05	7.2e-05	6.0e-05	5.3e-05	4.9e-05
	 9.1000 	 1.3673e-03	1.9e-04	1.9e-04	1.8e-04	1.7e-04	1.6e-04	1.5e-04	1.4e-04	1.3e-04	1.0e-04	8.4e-05	7.0e-05	6.1e-05	5.6e-05
	 9.4250 	 1.6207e-03	2.2e-04	2.2e-04	2.1e-04	2.1e-04	1.9e-04	1.8e-04	1.6e-04	1.5e-04	1.2e-04	9.6e-05	7.8e-05	6.8e-05	6.2e-05
	 9.7500 	 1.8355e-03	2.6e-04	2.6e-04	2.5e-04	2.4e-04	2.2e-04	2.0e-04	1.8e-04	1.6e-04	1.4e-04	1.1e-04	8.5e-05	7.4e-05	6.7e-05
	 10.0750 	 1.9000e-03	2.7e-04	2.7e-04	2.6e-04	2.5e-04	2.3e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.1e-04	8.8e-05	7.6e-05	6.9e-05
	 10.4000 	 1.9000e-03	2.8e-04	2.8e-04	2.7e-04	2.5e-04	2.3e-04	2.1e-04	1.9e-04	1.7e-04	1.4e-04	1.1e-04	8.9e-05	7.7e-05	7.1e-05
	 10.7250 	 1.9000e-03	2.8e-04	2.8e-04	2.7e-04	2.6e-04	2.4e-04	2.2e-04	2.0e-04	1.8e-04	1.4e-04	1.1e-04	8.9e-05	7.8e-05	7.1e-05
	 11.0500 	 1.9162e-03	2.9e-04	2.9e-04	2.8e-04	2.6e-04	2.4e-04	2.2e-04	2.0e-04	1.8e-04	1.4e-04	1.1e-04	9.3e-05	8.2e-05	7.6e-05
	 11.3750 	 2.7341e-03	3.2e-04	3.2e-04	3.1e-04	2.9e-04	2.8e-04	2.7e-04	2.5e-04	2.4e-04	2.2e-04	2.1e-04	2.1e-04	2.0e-04	2.0e-04
	 11.7000 	 4.5436e-03	3.8e-04	3.8e-04	3.7e-04	3.7e-04	3.6e-04	3.6e-04	3.7e-04	3.7e-04	3.8e-04	3.9e-04	4.1e-04	4.1e-04	4.1e-04
	 12.0250 	 7.0383e-03	4.8e-04	4.8e-04	4.8e-04	4.9e-04	5.0e-04	5.2e-04	5.4e-04	5.5e-04	5.9e-04	6.0e-04	5.8e-04	5.5e-04	5.2e-04
	 12.3500 	 1.4824e-02	2.0e-03	2.0e-03	1.9e-03	1.8e-03	1.7e-03	1.6e-03	1.4e-03	1.3e-03	1.1e-03	9.0e-04	7.4e-04	6.2e-04	5.6e-04
	 12.6750 	 2.5574e-02	4.5e-03	4.4e-03	4.3e-03	4.0e-03	3.6e-03	3.2e-03	2.8e-03	2.4e-03	1.8e-03	1.2e-03	8.8e-04	6.8e-04	5.8e-04
	 13.0000 	 3.1000e-02	5.8e-03	5.7e-03	5.5e-03	5.1e-03	4.6e-03	4.1e-03	3.5e-03	3.0e-03	2.1e-03	1.4e-03	9.4e-04	7.0e-04	5.9e-04

Multiplicity deuteron 0.000113
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.3250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.6500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.9750 	 7.6015e-15	7.0e-16	7.0e-16	7.0e-16	7.0e-16	6.7e-16	6.7e-16	6.7e-16	6.4e-16	6.1e-16	5.8e-16	5.5e-16	5.5e-16	5.2e-16
	 1.3000 	 4.6366e-14	4.3e-15	4.3e-15	4.3e-15	4.3e-15	4.1e-15	4.1e-15	4.1e-15	3.9e-15	3.7e-15	3.5e-15	3.3e-15	3.3e-15	3.2e-15
	 1.6250 	 1.1974e-13	1.1e-14	1.1e-14	1.1e-14	1.1e-14	1.1e-14	1.1e-14	1.1e-14	1.0e-14	9.6e-15	9.1e-15	8.6e-15	8.6e-15	8.1e-15
	 1.9500 	 2.2971e-13	2.1e-14	2.1e-14	2.1e-14	2.1e-14	2.0e-14	2.0e-14	2.0e-14	1.9e-14	1.8e-14	1.7e-14	1.7e-14	1.7e-14	1.6e-14
	 2.2750 	 1.8490e-11	1.7e-12	1.7e-12	1.7e-12	1.7e-12	1.6e-12	1.6e-12	1.6e-12	1.5e-12	1.5e-12	1.4e-12	1.3e-12	1.2e-12	1.2e-12
	 2.6000 	 8.6727e-11	7.9e-12	7.9e-12	7.9e-12	7.9e-12	7.6e-12	7.6e-12	7.6e-12	7.2e-12	6.9e-12	6.5e-12	6.1e-12	5.8e-12	5.8e-12
	 2.9250 	 2.0545e-10	1.9e-11	1.9e-11	1.9e-11	1.9e-11	1.8e-11	1.8e-11	1.8e-11	1.7e-11	1.6e-11	1.5e-11	1.5e-11	1.4e-11	1.4e-11
	 3.2500 	 9.2482e-09	8.3e-10	8.3e-10	8.3e-10	8.4e-10	7.6e-10	7.7e-10	7.7e-10	7.7e-10	7.9e-10	7.2e-10	7.0e-10	6.8e-10	6.7e-10
	 3.5750 	 4.5682e-08	4.1e-09	4.2e-09	4.2e-09	4.2e-09	3.8e-09	3.8e-09	3.8e-09	3.8e-09	3.9e-09	3.6e-09	3.4e-09	3.3e-09	3.2e-09
	 3.9000 	 1.0679e-07	9.8e-09	9.8e-09	9.8e-09	9.8e-09	9.0e-09	9.0e-09	9.0e-09	9.0e-09	9.0e-09	8.2e-09	7.9e-09	7.6e-09	7.4e-09
	 4.2250 	 2.8392e-07	3.2e-08	3.1e-08	3.1e-08	3.0e-08	2.8e-08	2.8e-08	2.6e-08	2.6e-08	2.3e-08	2.0e-08	1.9e-08	1.7e-08	1.6e-08
	 4.5500 	 8.0213e-07	1.0e-07	9.9e-08	9.9e-08	9.5e-08	9.1e-08	8.7e-08	7.9e-08	7.6e-08	6.4e-08	5.2e-08	4.8e-08	4.2e-08	3.9e-08
	 4.8750 	 1.5656e-06	2.1e-07	2.0e-07	2.0e-07	1.9e-07	1.8e-07	1.7e-07	1.6e-07	1.5e-07	1.2e-07	9.9e-08	9.1e-08	7.8e-08	7.3e-08
	 5.2000 	 2.5289e-06	3.3e-07	3.2e-07	3.2e-07	3.0e-07	2.9e-07	2.8e-07	2.5e-07	2.4e-07	2.0e-07	1.6e-07	1.5e-07	1.3e-07	1.2e-07
	 5.5250 	 4.0371e-06	5.0e-07	4.9e-07	4.9e-07	4.7e-07	4.5e-07	4.2e-07	3.9e-07	3.7e-07	3.1e-07	2.6e-07	2.4e-07	2.2e-07	2.1e-07
	 5.8500 	 6.4193e-06	7.8e-07	7.7e-07	7.6e-07	7.3e-07	7.0e-07	6.6e-07	6.2e-07	5.8e-07	5.0e-07	4.2e-07	3.8e-07	3.5e-07	3.4e-07
	 6.1750 	 1.3494e-05	1.7e-06	1.7e-06	1.7e-06	1.6e-06	1.5e-06	1.4e-06	1.3e-06	1.2e-06	1.0e-06	8.5e-07	7.4e-07	6.8e-07	6.6e-07
	 6.5000 	 3.5798e-05	4.9e-06	4.9e-06	4.8e-06	4.6e-06	4.3e-06	4.0e-06	3.7e-06	3.3e-06	2.7e-06	2.1e-06	1.8e-06	1.6e-06	1.5e-06
	 6.8250 	 5.6963e-05	8.0e-06	8.0e-06	7.7e-06	7.4e-06	6.9e-06	6.4e-06	5.9e-06	5.2e-06	4.2e-06	3.4e-06	2.8e-06	2.4e-06	2.3e-06
	 7.1500 	 5.8456e-05	8.3e-06	8.3e-06	8.0e-06	7.7e-06	7.2e-06	6.7e-06	6.1e-06	5.4e-06	4.3e-06	3.4e-06	2.8e-06	2.5e-06	2.4e-06
	 7.4750 	 4.1192e-05	6.6e-06	6.6e-06	6.3e-06	5.9e-06	5.4e-06	4.9e-06	4.4e-06	3.8e-06	2.9e-06	2.2e-06	1.8e-06	1.5e-06	1.4e-06
	 7.8000 	 2.0974e-05	4.4e-06	4.4e-06	4.1e-06	3.8e-06	3.3e-06	2.9e-06	2.4e-06	2.0e-06	1.3e-06	8.6e-07	6.0e-07	4.6e-07	4.1e-07
	 8.1250 	 1.2012e-05	3.0e-06	3.0e-06	2.8e-06	2.5e-06	2.2e-06	1.8e-06	1.5e-06	1.2e-06	6.8e-07	3.9e-07	2.3e-07	1.5e-07	1.2e-07
	 8.4500 	 7.3817e-06	2.0e-06	2.0e-06	1.8e-06	1.6e-06	1.4e-06	1.2e-06	9.1e-07	7.5e-07	4.1e-07	2.3e-07	1.3e-07	8.7e-08	6.8e-08
	 8.7750 	 3.6989e-06	1.0e-06	1.0e-06	9.6e-07	8.6e-07	7.2e-07	5.9e-07	4.6e-07	3.8e-07	2.0e-07	1.1e-07	6.3e-08	4.1e-08	3.2e-08
	 9.1000 	 1.1806e-06	3.4e-07	3.4e-07	3.2e-07	2.8e-07	2.4e-07	1.9e-07	1.5e-07	1.2e-07	6.4e-08	3.4e-08	1.9e-08	1.3e-08	9.6e-09
	 9.4250 	 4.3429e-08	1.3e-08	1.3e-08	1.2e-08	1.1e-08	9.0e-09	7.2e-09	5.6e-09	4.5e-09	2.3e-09	1.2e-09	6.8e-10	4.4e-10	3.3e-10
	 9.7500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.0750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.4000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.7250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.0500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.3750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.7000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.0250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.3500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.6750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.001167
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.3250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.6500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.9750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.3000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.6250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 1.9500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 2.2750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 2.6000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 2.9250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.5750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.9000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.2250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.5500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.8750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.2000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.5250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.8500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 6.1750 	 2.7887e-12	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	3.1e-14	2.3e-13	5.5e-13	8.6e-13	1.3e-12
	 6.5000 	 2.2759e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	2.5e-13	1.9e-12	4.5e-12	7.0e-12	1.0e-11
	 6.8250 	 6.1945e-11	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	6.8e-13	5.0e-12	1.2e-11	1.9e-11	2.8e-11
	 7.1500 	 9.8797e-09	3.0e-10	3.0e-10	3.2e-10	3.2e-10	3.7e-10	4.1e-10	5.1e-10	5.7e-10	7.6e-10	9.9e-10	1.3e-09	1.6e-09	1.7e-09
	 7.4750 	 8.0454e-08	2.7e-09	2.7e-09	2.8e-09	2.8e-09	3.2e-09	3.6e-09	4.4e-09	4.8e-09	6.3e-09	7.9e-09	9.8e-09	1.2e-08	1.3e-08
	 7.8000 	 1.7800e-07	6.6e-09	6.7e-09	7.0e-09	7.0e-09	7.8e-09	8.6e-09	1.0e-08	1.1e-08	1.4e-08	1.7e-08	2.0e-08	2.4e-08	2.5e-08
	 8.1250 	 2.5599e-07	1.2e-08	1.2e-08	1.2e-08	1.3e-08	1.3e-08	1.4e-08	1.6e-08	1.7e-08	2.0e-08	2.3e-08	2.5e-08	2.8e-08	2.8e-08
	 8.4500 	 3.1624e-07	2.4e-08	2.4e-08	2.3e-08	2.3e-08	2.3e-08	2.4e-08	2.4e-08	2.4e-08	2.5e-08	2.6e-08	2.7e-08	2.8e-08	2.9e-08
	 8.7750 	 3.8153e-07	3.6e-08	3.6e-08	3.5e-08	3.5e-08	3.4e-08	3.4e-08	3.3e-08	3.2e-08	3.0e-08	2.9e-08	2.9e-08	2.9e-08	2.9e-08
	 9.1000 	 4.7204e-07	4.2e-08	4.2e-08	4.1e-08	4.1e-08	4.1e-08	4.1e-08	4.0e-08	3.9e-08	3.7e-08	3.6e-08	3.3e-08	3.2e-08	3.2e-08
	 9.4250 	 6.0744e-07	4.3e-08	4.3e-08	4.3e-08	4.3e-08	4.4e-08	4.5e-08	4.5e-08	4.6e-08	4.7e-08	5.0e-08	5.3e-08	5.7e-08	5.7e-08
	 9.7500 	 7.8327e-07	4.4e-08	4.4e-08	4.5e-08	4.5e-08	4.7e-08	4.9e-08	5.1e-08	5.4e-08	6.0e-08	6.9e-08	7.9e-08	9.2e-08	9.2e-08
	 10.0750 	 9.9225e-07	4.9e-08	4.9e-08	5.0e-08	5.1e-08	5.4e-08	5.7e-08	6.0e-08	6.6e-08	7.6e-08	8.8e-08	1.0e-07	1.1e-07	1.1e-07
	 10.4000 	 1.2742e-06	8.9e-08	8.9e-08	9.0e-08	8.6e-08	8.8e-08	9.1e-08	9.2e-08	9.2e-08	9.9e-08	1.0e-07	1.1e-07	1.2e-07	1.2e-07
	 10.7250 	 1.6100e-06	1.4e-07	1.4e-07	1.5e-07	1.4e-07	1.3e-07	1.4e-07	1.3e-07	1.3e-07	1.3e-07	1.2e-07	1.2e-07	1.3e-07	1.3e-07
	 11.0500 	 1.9500e-06	1.7e-07	1.7e-07	1.7e-07	1.6e-07	1.6e-07	1.6e-07	1.6e-07	1.5e-07	1.5e-07	1.4e-07	1.4e-07	1.4e-07	1.4e-07
	 11.3750 	 2.2409e-06	1.7e-07	1.7e-07	1.7e-07	1.7e-07	1.7e-07	1.7e-07	1.7e-07	1.7e-07	1.8e-07	1.7e-07	1.8e-07	1.8e-07	1.9e-07
	 11.7000 	 2.5639e-06	1.8e-07	1.8e-07	1.8e-07	1.7e-07	1.8e-07	1.8e-07	1.8e-07	1.9e-07	2.0e-07	2.1e-07	2.3e-07	2.5e-07	2.6e-07
	 12.0250 	 3.0477e-06	1.8e-07	1.8e-07	1.8e-07	1.8e-07	1.9e-07	1.9e-07	2.0e-07	2.1e-07	2.3e-07	2.6e-07	2.9e-07	3.1e-07	3.2e-07
	 12.3500 	 4.1349e-06	2.9e-07	2.9e-07	2.9e-07	2.9e-07	3.0e-07	2.9e-07	3.0e-07	3.1e-07	3.2e-07	3.4e-07	3.6e-07	3.8e-07	3.8e-07
	 12.6750 	 5.8395e-06	5.0e-07	5.0e-07	5.0e-07	4.9e-07	4.9e-07	4.8e-07	4.8e-07	4.7e-07	4.6e-07	4.5e-07	4.5e-07	4.5e-07	4.5e-07
	 13.0000 	 7.8000e-06	7.1e-07	7.1e-07	7.1e-07	7.0e-07	6.9e-07	6.8e-07	6.7e-07	6.5e-07	6.2e-07	5.9e-07	5.6e-07	5.5e-07	5.4e-07

Energy_fraction_recoils 0.006480

#################################################################################################################################################

Energy 14 			# in MeV 
Cross_section 0.895600 		# in barn

Multiplicity proton 0.066780
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.3500 	 5.4199e-17	4.7e-18	4.7e-18	4.7e-18	4.7e-18	4.7e-18	4.7e-18	4.5e-18	4.5e-18	4.2e-18	4.2e-18	4.0e-18	4.0e-18	3.8e-18
	 0.7000 	 2.0241e-16	1.8e-17	1.8e-17	1.8e-17	1.8e-17	1.8e-17	1.8e-17	1.7e-17	1.7e-17	1.6e-17	1.6e-17	1.5e-17	1.5e-17	1.4e-17
	 1.0500 	 3.1934e-10	2.1e-11	2.1e-11	2.1e-11	2.2e-11	2.2e-11	2.2e-11	2.3e-11	2.4e-11	2.5e-11	2.7e-11	2.9e-11	3.1e-11	3.2e-11
	 1.4000 	 1.5146e-09	1.0e-10	1.0e-10	1.0e-10	1.0e-10	1.0e-10	1.1e-10	1.1e-10	1.1e-10	1.2e-10	1.3e-10	1.4e-10	1.5e-10	1.5e-10
	 1.7500 	 3.6217e-09	2.4e-10	2.4e-10	2.4e-10	2.5e-10	2.5e-10	2.5e-10	2.6e-10	2.7e-10	2.8e-10	3.0e-10	3.2e-10	3.5e-10	3.6e-10
	 2.1000 	 9.0630e-09	6.1e-10	6.1e-10	6.1e-10	6.2e-10	6.3e-10	6.4e-10	6.5e-10	6.7e-10	7.1e-10	7.6e-10	8.2e-10	8.7e-10	9.1e-10
	 2.4500 	 5.8514e-08	4.0e-09	4.0e-09	4.0e-09	4.0e-09	4.2e-09	4.2e-09	4.2e-09	4.4e-09	4.7e-09	4.9e-09	5.4e-09	5.6e-09	5.9e-09
	 2.8000 	 1.6474e-07	1.1e-08	1.1e-08	1.1e-08	1.1e-08	1.2e-08	1.2e-08	1.2e-08	1.3e-08	1.3e-08	1.4e-08	1.5e-08	1.6e-08	1.6e-08
	 3.1500 	 4.7396e-07	3.2e-08	3.2e-08	3.2e-08	3.2e-08	3.4e-08	3.4e-08	3.4e-08	3.6e-08	3.8e-08	4.0e-08	4.3e-08	4.6e-08	4.8e-08
	 3.5000 	 2.0727e-06	1.4e-07	1.4e-07	1.4e-07	1.4e-07	1.5e-07	1.5e-07	1.5e-07	1.5e-07	1.6e-07	1.7e-07	1.9e-07	2.0e-07	2.1e-07
	 3.8500 	 4.8987e-06	3.4e-07	3.4e-07	3.5e-07	3.5e-07	3.5e-07	3.5e-07	3.6e-07	3.7e-07	3.8e-07	4.1e-07	4.3e-07	4.6e-07	4.7e-07
	 4.2000 	 1.0349e-05	8.0e-07	8.1e-07	8.2e-07	8.1e-07	8.0e-07	8.0e-07	7.9e-07	8.0e-07	8.1e-07	8.3e-07	8.6e-07	8.9e-07	9.1e-07
	 4.5500 	 2.3367e-05	2.1e-06	2.1e-06	2.1e-06	2.1e-06	2.0e-06	2.0e-06	1.9e-06	1.9e-06	1.8e-06	1.8e-06	1.8e-06	1.8e-06	1.8e-06
	 4.9000 	 3.8323e-05	3.7e-06	3.7e-06	3.7e-06	3.6e-06	3.5e-06	3.4e-06	3.3e-06	3.2e-06	3.0e-06	2.8e-06	2.8e-06	2.7e-06	2.7e-06
	 5.2500 	 4.9308e-05	5.0e-06	5.0e-06	4.9e-06	4.8e-06	4.7e-06	4.5e-06	4.3e-06	4.2e-06	3.9e-06	3.6e-06	3.4e-06	3.3e-06	3.2e-06
