Energy 2 			# in MeV 
Cross_section 0.152600 		# in barn

Multiplicity proton 0.000048
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 1.7500 	 1.4092e-03	3.5e-06	3.6e-06	4.2e-06	5.3e-06	7.7e-06	1.1e-05	1.6e-05	2.4e-05	4.7e-05	1.1e-04	2.7e-04	4.0e-04	5.0e-04
	 2.0000 	 2.1000e-03	5.5e-06	5.7e-06	6.5e-06	8.3e-06	1.2e-05	1.7e-05	2.5e-05	3.8e-05	7.2e-05	1.7e-04	3.8e-04	5.5e-04	6.7e-04
	 2.2500 	 3.5485e-03	2.1e-05	2.2e-05	2.6e-05	3.4e-05	5.4e-05	7.8e-05	1.1e-04	1.6e-04	2.4e-04	3.2e-04	5.2e-04	6.9e-04	8.4e-04
	 2.5000 	 6.1277e-03	6.2e-05	6.5e-05	7.7e-05	1.0e-04	1.6e-04	2.3e-04	3.1e-04	4.5e-04	5.9e-04	6.0e-04	7.0e-04	8.5e-04	1.0e-03
	 2.7500 	 9.4181e-03	1.3e-04	1.3e-04	1.6e-04	2.0e-04	3.1e-04	4.3e-04	5.7e-04	7.9e-04	1.0e-03	9.5e-04	9.2e-04	1.0e-03	1.2e-03
	 3.0000 	 1.3000e-02	2.1e-04	2.2e-04	2.6e-04	3.3e-04	4.8e-04	6.5e-04	8.3e-04	1.1e-03	1.4e-03	1.3e-03	1.2e-03	1.3e-03	1.5e-03
	 3.2500 	 1.7141e-02	5.3e-04	5.4e-04	5.8e-04	6.2e-04	7.3e-04	9.1e-04	1.1e-03	1.3e-03	1.7e-03	1.6e-03	1.6e-03	1.7e-03	1.9e-03
	 3.5000 	 2.2206e-02	1.2e-03	1.2e-03	1.2e-03	1.1e-03	1.1e-03	1.2e-03	1.4e-03	1.5e-03	2.0e-03	2.0e-03	2.1e-03	2.4e-03	2.3e-03
	 3.7500 	 2.7917e-02	1.9e-03	1.9e-03	1.9e-03	1.8e-03	1.6e-03	1.6e-03	1.7e-03	1.8e-03	2.3e-03	2.4e-03	2.8e-03	3.1e-03	2.8e-03
	 4.0000 	 3.4000e-02	2.6e-03	2.6e-03	2.6e-03	2.4e-03	2.1e-03	2.1e-03	2.1e-03	2.1e-03	2.6e-03	2.8e-03	3.4e-03	3.7e-03	3.3e-03
	 4.2500 	 4.2071e-02	3.1e-03	3.1e-03	3.2e-03	3.1e-03	2.9e-03	2.7e-03	2.7e-03	2.7e-03	2.9e-03	3.4e-03	4.2e-03	4.3e-03	3.9e-03
	 4.5000 	 5.1846e-02	3.6e-03	3.6e-03	3.8e-03	3.9e-03	4.0e-03	3.5e-03	3.4e-03	3.5e-03	3.3e-03	4.0e-03	5.2e-03	4.9e-03	4.5e-03
	 4.7500 	 6.0198e-02	4.2e-03	4.2e-03	4.4e-03	4.7e-03	5.0e-03	4.3e-03	4.2e-03	4.5e-03	3.7e-03	4.6e-03	6.1e-03	5.3e-03	5.0e-03
	 5.0000 	 6.4000e-02	4.8e-03	4.8e-03	5.0e-03	5.3e-03	5.5e-03	4.9e-03	5.0e-03	5.4e-03	4.2e-03	4.8e-03	6.4e-03	5.5e-03	5.2e-03
	 5.2500 	 6.4428e-02	5.6e-03	5.6e-03	5.7e-03	5.7e-03	5.6e-03	5.3e-03	5.9e-03	6.4e-03	5.0e-03	4.7e-03	5.5e-03	4.6e-03	4.4e-03
	 5.5000 	 6.4742e-02	6.6e-03	6.5e-03	6.4e-03	6.0e-03	5.6e-03	5.5e-03	6.8e-03	7.6e-03	6.0e-03	4.6e-03	3.4e-03	2.7e-03	2.6e-03
	 5.7500 	 6.4934e-02	7.7e-03	7.5e-03	7.2e-03	6.4e-03	5.7e-03	5.8e-03	7.6e-03	8.6e-03	6.8e-03	4.3e-03	1.3e-03	8.6e-04	8.1e-04
	 6.0000 	 6.5000e-02	8.9e-03	8.7e-03	8.1e-03	6.9e-03	5.8e-03	6.2e-03	7.9e-03	9.0e-03	7.2e-03	4.0e-03	3.7e-04	0.0e+00	0.0e+00
	 6.2500 	 6.3200e-02	1.1e-02	1.0e-02	9.6e-03	8.2e-03	6.8e-03	7.0e-03	7.7e-03	7.9e-03	6.1e-03	3.2e-03	5.7e-04	5.0e-04	5.2e-04
	 6.5000 	 5.8700e-02	1.3e-02	1.2e-02	1.2e-02	1.0e-02	9.0e-03	8.3e-03	7.1e-03	5.5e-03	3.6e-03	1.8e-03	1.0e-03	1.6e-03	1.6e-03
	 6.7500 	 5.2850e-02	1.4e-02	1.4e-02	1.3e-02	1.2e-02	1.1e-02	9.4e-03	6.3e-03	3.0e-03	1.1e-03	5.6e-04	1.5e-03	2.7e-03	2.8e-03
	 7.0000 	 4.7000e-02	1.5e-02	1.5e-02	1.4e-02	1.3e-02	1.2e-02	9.9e-03	5.5e-03	1.5e-03	0.0e+00	0.0e+00	1.7e-03	3.2e-03	3.3e-03
	 7.2500 	 3.9744e-02	1.3e-02	1.3e-02	1.2e-02	1.1e-02	1.0e-02	8.4e-03	4.2e-03	9.8e-04	6.1e-04	5.8e-04	1.7e-03	2.8e-03	2.9e-03
	 7.5000 	 3.0800e-02	7.5e-03	7.5e-03	7.0e-03	6.5e-03	6.0e-03	4.9e-03	2.3e-03	5.7e-04	1.9e-03	1.9e-03	1.8e-03	1.9e-03	2.1e-03
	 7.7500 	 2.3206e-02	2.4e-03	2.3e-03	2.2e-03	2.0e-03	1.9e-03	1.5e-03	7.0e-04	2.9e-04	3.3e-03	3.1e-03	1.8e-03	1.0e-03	1.2e-03
	 8.0000 	 2.0000e-02	3.0e-05	1.4e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	1.9e-04	3.9e-03	3.7e-03	1.8e-03	5.3e-04	6.7e-04
	 8.2500 	 2.1875e-02	9.3e-05	9.0e-05	2.2e-04	6.1e-04	9.7e-04	1.1e-03	9.8e-04	9.9e-04	3.4e-03	3.3e-03	1.7e-03	4.4e-04	4.4e-04
	 8.5000 	 2.6000e-02	2.7e-04	3.4e-04	8.0e-04	2.0e-03	3.1e-03	3.6e-03	3.2e-03	2.7e-03	2.4e-03	2.4e-03	1.3e-03	3.8e-04	2.5e-04
	 8.7500 	 3.0125e-02	5.5e-04	7.2e-04	1.6e-03	3.4e-03	5.2e-03	6.0e-03	5.3e-03	4.5e-03	1.3e-03	1.4e-03	9.6e-04	3.3e-04	1.2e-04
	 9.0000 	 3.2000e-02	9.1e-04	1.2e-03	2.4e-03	4.2e-03	6.2e-03	7.1e-03	6.3e-03	5.3e-03	7.8e-04	7.6e-04	6.7e-04	2.8e-04	5.2e-05
	 9.2500 	 2.9766e-02	2.5e-03	2.7e-03	3.6e-03	4.4e-03	5.6e-03	6.1e-03	5.6e-03	4.7e-03	7.2e-04	4.7e-04	4.5e-04	2.0e-04	3.0e-05
	 9.5000 	 2.4544e-02	5.4e-03	5.3e-03	5.3e-03	4.6e-03	4.2e-03	3.9e-03	4.0e-03	3.5e-03	6.9e-04	2.3e-04	2.3e-04	1.1e-04	1.4e-05
	 9.7500 	 1.8549e-02	8.1e-03	7.8e-03	6.7e-03	4.8e-03	2.7e-03	1.7e-03	2.2e-03	2.1e-03	6.6e-04	6.2e-05	6.5e-05	3.1e-05	3.6e-06
	 10.0000 	 1.4000e-02	9.4e-03	8.9e-03	7.3e-03	4.8e-03	2.0e-03	7.3e-04	1.2e-03	1.2e-03	6.1e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.077000

#################################################################################################################################################

Energy 11 			# in MeV 
Cross_section 0.747700 		# in barn

Multiplicity proton 0.535100
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.2750 	 4.4858e-04	2.0e-05	2.2e-05	2.2e-05	2.2e-05	2.3e-05	2.5e-05	2.7e-05	2.9e-05	3.4e-05	4.0e-05	4.7e-05	5.4e-05	5.9e-05
	 0.5500 	 1.5650e-03	7.1e-05	7.7e-05	7.7e-05	7.7e-05	8.3e-05	8.9e-05	9.5e-05	1.0e-04	1.2e-04	1.4e-04	1.6e-04	1.8e-04	1.9e-04
	 0.8250 	 3.0749e-03	1.5e-04	1.6e-04	1.6e-04	1.6e-04	1.7e-04	1.8e-04	1.9e-04	2.0e-04	2.4e-04	2.7e-04	3.2e-04	3.4e-04	3.6e-04
	 1.1000 	 5.9033e-03	3.2e-04	3.3e-04	3.3e-04	3.3e-04	3.6e-04	3.8e-04	3.9e-04	4.2e-04	4.7e-04	5.3e-04	5.9e-04	6.1e-04	6.6e-04
	 1.3750 	 1.0075e-02	6.1e-04	6.1e-04	6.1e-04	6.2e-04	6.7e-04	6.8e-04	6.9e-04	7.5e-04	8.2e-04	9.0e-04	9.8e-04	1.0e-03	1.1e-03
	 1.6500 	 1.5109e-02	9.7e-04	9.7e-04	9.7e-04	9.8e-04	1.1e-03	1.1e-03	1.1e-03	1.1e-03	1.2e-03	1.3e-03	1.4e-03	1.4e-03	1.5e-03
	 1.9250 	 2.0521e-02	1.4e-03	1.4e-03	1.4e-03	1.4e-03	1.5e-03	1.5e-03	1.5e-03	1.6e-03	1.7e-03	1.8e-03	1.9e-03	1.9e-03	2.0e-03
	 2.2000 	 2.6582e-02	1.9e-03	1.9e-03	1.9e-03	1.9e-03	2.0e-03	2.0e-03	2.0e-03	2.1e-03	2.1e-03	2.2e-03	2.3e-03	2.3e-03	2.4e-03
	 2.4750 	 3.4248e-02	2.6e-03	2.6e-03	2.6e-03	2.6e-03	2.7e-03	2.6e-03	2.6e-03	2.7e-03	2.7e-03	2.8e-03	2.9e-03	2.9e-03	2.9e-03
	 2.7500 	 4.2072e-02	3.4e-03	3.4e-03	3.4e-03	3.4e-03	3.4e-03	3.3e-03	3.3e-03	3.3e-03	3.3e-03	3.3e-03	3.4e-03	3.4e-03	3.4e-03
	 3.0250 	 4.8493e-02	4.2e-03	4.2e-03	4.2e-03	4.1e-03	4.1e-03	4.0e-03	3.9e-03	3.8e-03	3.7e-03	3.7e-03	3.7e-03	3.7e-03	3.7e-03
	 3.3000 	 5.3593e-02	4.8e-03	4.8e-03	4.8e-03	4.7e-03	4.6e-03	4.5e-03	4.5e-03	4.3e-03	4.2e-03	4.1e-03	4.0e-03	4.0e-03	4.0e-03
	 3.5750 	 5.8114e-02	5.5e-03	5.5e-03	5.4e-03	5.3e-03	5.2e-03	5.1e-03	5.0e-03	4.8e-03	4.5e-03	4.3e-03	4.2e-03	4.1e-03	4.1e-03
	 3.8500 	 6.2073e-02	6.0e-03	6.0e-03	5.9e-03	5.9e-03	5.7e-03	5.6e-03	5.4e-03	5.2e-03	4.9e-03	4.6e-03	4.4e-03	4.3e-03	4.3e-03
	 4.1250 	 6.5608e-02	6.5e-03	6.5e-03	6.4e-03	6.3e-03	6.1e-03	6.0e-03	5.7e-03	5.5e-03	5.1e-03	4.8e-03	4.6e-03	4.5e-03	4.5e-03
	 4.4000 	 6.9292e-02	6.9e-03	6.9e-03	6.8e-03	6.7e-03	6.4e-03	6.3e-03	6.0e-03	5.8e-03	5.3e-03	5.0e-03	4.8e-03	4.7e-03	4.7e-03
	 4.6750 	 7.2395e-02	7.3e-03	7.2e-03	7.2e-03	7.0e-03	6.8e-03	6.6e-03	6.3e-03	6.1e-03	5.5e-03	5.2e-03	5.0e-03	5.0e-03	4.9e-03
	 4.9500 	 7.3957e-02	7.6e-03	7.5e-03	7.5e-03	7.3e-03	7.0e-03	6.7e-03	6.4e-03	6.2e-03	5.6e-03	5.3e-03	5.1e-03	5.1e-03	5.0e-03
	 5.2250 	 7.2269e-02	7.9e-03	7.8e-03	7.7e-03	7.5e-03	7.1e-03	6.7e-03	6.4e-03	6.1e-03	5.4e-03	5.0e-03	4.7e-03	4.7e-03	4.6e-03
	 5.5000 	 6.6887e-02	8.2e-03	8.1e-03	8.0e-03	7.6e-03	7.2e-03	6.7e-03	6.3e-03	5.9e-03	4.8e-03	4.2e-03	3.7e-03	3.6e-03	3.6e-03
	 5.7750 	 6.0364e-02	8.4e-03	8.3e-03	8.1e-03	7.8e-03	7.3e-03	6.6e-03	6.1e-03	5.5e-03	4.2e-03	3.4e-03	2.7e-03	2.5e-03	2.6e-03
	 6.0500 	 5.5225e-02	8.5e-03	8.4e-03	8.2e-03	7.8e-03	7.3e-03	6.6e-03	5.8e-03	5.1e-03	4.0e-03	3.1e-03	2.3e-03	2.1e-03	2.2e-03
	 6.3250 	 5.0538e-02	7.2e-03	7.1e-03	6.9e-03	6.6e-03	6.2e-03	5.6e-03	5.1e-03	4.5e-03	4.0e-03	3.2e-03	2.6e-03	2.5e-03	2.5e-03
	 6.6000 	 4.6127e-02	5.2e-03	5.1e-03	4.9e-03	4.6e-03	4.3e-03	4.1e-03	3.9e-03	3.8e-03	3.9e-03	3.5e-03	3.1e-03	3.1e-03	3.1e-03
	 6.8750 	 4.3352e-02	3.6e-03	3.5e-03	3.3e-03	3.1e-03	2.9e-03	2.9e-03	3.1e-03	3.4e-03	3.9e-03	3.7e-03	3.5e-03	3.5e-03	3.5e-03
	 7.1500 	 4.3121e-02	3.6e-03	3.5e-03	3.3e-03	3.1e-03	2.9e-03	2.9e-03	3.1e-03	3.4e-03	3.9e-03	3.6e-03	3.5e-03	3.5e-03	3.5e-03
	 7.4250 	 4.3777e-02	4.6e-03	4.5e-03	4.3e-03	4.1e-03	3.8e-03	3.7e-03	3.7e-03	3.7e-03	3.7e-03	3.2e-03	3.1e-03	3.1e-03	3.1e-03
	 7.7000 	 4.4568e-02	5.8e-03	5.7e-03	5.5e-03	5.3e-03	4.9e-03	4.7e-03	4.5e-03	4.2e-03	3.5e-03	2.7e-03	2.5e-03	2.5e-03	2.4e-03
	 7.9750 	 4.4996e-02	6.4e-03	6.3e-03	6.1e-03	5.9e-03	5.5e-03	5.2e-03	4.9e-03	4.4e-03	3.2e-03	2.3e-03	2.1e-03	2.0e-03	1.9e-03
	 8.2500 	 4.3532e-02	6.2e-03	6.1e-03	5.9e-03	5.7e-03	5.3e-03	5.0e-03	4.7e-03	4.2e-03	3.0e-03	2.2e-03	2.0e-03	1.8e-03	1.6e-03
	 8.5250 	 3.9486e-02	5.7e-03	5.6e-03	5.4e-03	5.2e-03	4.8e-03	4.4e-03	4.1e-03	3.6e-03	2.7e-03	2.1e-03	1.9e-03	1.6e-03	1.4e-03
	 8.8000 	 3.4421e-02	5.2e-03	5.1e-03	4.9e-03	4.7e-03	4.3e-03	3.8e-03	3.4e-03	3.0e-03	2.4e-03	2.1e-03	1.8e-03	1.5e-03	1.2e-03
	 9.0750 	 2.9822e-02	4.8e-03	4.7e-03	4.6e-03	4.3e-03	3.9e-03	3.4e-03	2.9e-03	2.5e-03	2.0e-03	1.9e-03	1.6e-03	1.2e-03	9.2e-04
	 9.3500 	 2.5162e-02	4.7e-03	4.6e-03	4.5e-03	4.2e-03	3.8e-03	3.2e-03	2.6e-03	2.1e-03	1.4e-03	1.4e-03	1.1e-03	8.0e-04	5.8e-04
	 9.6250 	 2.0279e-02	4.6e-03	4.5e-03	4.4e-03	4.1e-03	3.7e-03	3.1e-03	2.4e-03	1.8e-03	7.4e-04	5.9e-04	4.8e-04	3.3e-04	2.3e-04
	 9.9000 	 1.5582e-02	4.5e-03	4.4e-03	4.3e-03	4.0e-03	3.5e-03	2.9e-03	2.1e-03	1.4e-03	2.8e-04	5.1e-05	4.2e-05	2.8e-05	1.9e-05
	 10.1750 	 1.1035e-02	3.9e-03	3.8e-03	3.8e-03	3.5e-03	3.0e-03	2.4e-03	1.7e-03	1.0e-03	1.5e-04	5.8e-10	0.0e+00	0.0e+00	0.0e+00
	 10.4500 	 5.9564e-03	2.4e-03	2.3e-03	2.3e-03	2.1e-03	1.8e-03	1.5e-03	9.7e-04	5.7e-04	6.9e-05	2.6e-10	0.0e+00	0.0e+00	0.0e+00
	 10.7250 	 1.7522e-03	7.7e-04	7.5e-04	7.3e-04	6.7e-04	5.7e-04	4.6e-04	3.0e-04	1.7e-04	1.8e-05	6.4e-11	0.0e+00	0.0e+00	0.0e+00
	 11.0000 	 1.6000e-07	2.5e-06	4.3e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 0.361800
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.2750 	 2.2424e-06	5.1e-09	5.5e-09	6.9e-09	1.0e-08	1.5e-08	2.3e-08	3.5e-08	4.9e-08	8.4e-08	1.6e-07	3.4e-07	6.3e-07	9.0e-07
	 0.5500 	 8.4468e-06	1.9e-08	2.1e-08	2.6e-08	3.8e-08	5.6e-08	8.5e-08	1.3e-07	1.9e-07	3.2e-07	6.2e-07	1.3e-06	2.4e-06	3.4e-06
	 0.8250 	 2.4135e-05	5.3e-08	5.7e-08	6.9e-08	9.8e-08	1.5e-07	2.2e-07	3.4e-07	4.9e-07	9.2e-07	1.9e-06	3.9e-06	6.9e-06	9.7e-06
	 1.1000 	 1.6461e-04	3.5e-07	3.6e-07	4.1e-07	5.4e-07	7.8e-07	1.1e-06	1.9e-06	2.9e-06	6.6e-06	1.4e-05	2.8e-05	4.9e-05	6.4e-05
	 1.3750 	 4.6606e-04	1.0e-06	1.0e-06	1.2e-06	1.5e-06	2.2e-06	3.1e-06	5.2e-06	8.1e-06	1.9e-05	4.0e-05	8.1e-05	1.4e-04	1.7e-04
	 1.6500 	 9.1908e-04	2.1e-06	2.1e-06	2.4e-06	3.1e-06	4.4e-06	6.3e-06	1.0e-05	1.6e-05	3.8e-05	8.0e-05	1.6e-04	2.6e-04	3.3e-04
	 1.9250 	 1.5142e-03	3.5e-06	3.6e-06	4.1e-06	5.2e-06	7.4e-06	1.1e-05	1.8e-05	2.7e-05	6.4e-05	1.3e-04	2.6e-04	4.1e-04	5.1e-04
	 2.2000 	 3.0598e-03	1.3e-05	1.4e-05	1.6e-05	1.9e-05	2.5e-05	3.5e-05	5.4e-05	8.0e-05	1.5e-04	3.1e-04	5.5e-04	7.4e-04	8.2e-04
	 2.4750 	 6.9710e-03	5.1e-05	5.4e-05	6.0e-05	7.2e-05	9.1e-05	1.2e-04	1.8e-04	2.6e-04	4.1e-04	7.6e-04	1.3e-03	1.4e-03	1.4e-03
	 2.7500 	 1.1895e-02	1.1e-04	1.2e-04	1.3e-04	1.6e-04	2.0e-04	2.6e-04	3.8e-04	5.3e-04	7.6e-04	1.3e-03	2.0e-03	2.1e-03	2.0e-03
	 3.0250 	 1.6355e-02	2.0e-04	2.1e-04	2.3e-04	2.7e-04	3.4e-04	4.4e-04	6.3e-04	8.5e-04	1.1e-03	1.6e-03	2.3e-03	2.4e-03	2.2e-03
	 3.3000 	 2.0414e-02	4.8e-04	5.0e-04	5.2e-04	5.9e-04	7.2e-04	9.9e-04	1.3e-03	1.6e-03	1.6e-03	1.8e-03	2.1e-03	2.2e-03	2.2e-03
	 3.5750 	 2.4493e-02	1.0e-03	1.0e-03	1.0e-03	1.1e-03	1.3e-03	1.9e-03	2.4e-03	2.6e-03	2.2e-03	1.9e-03	1.9e-03	2.0e-03	2.1e-03
	 3.8500 	 2.8233e-02	1.6e-03	1.6e-03	1.7e-03	1.8e-03	2.0e-03	2.6e-03	3.2e-03	3.5e-03	2.7e-03	2.0e-03	1.6e-03	1.7e-03	2.0e-03
	 4.1250 	 3.1274e-02	2.4e-03	2.4e-03	2.3e-03	2.4e-03	2.5e-03	2.9e-03	3.4e-03	3.5e-03	2.9e-03	2.2e-03	1.7e-03	1.7e-03	2.0e-03
	 4.4000 	 3.3616e-02	3.5e-03	3.5e-03	3.3e-03	3.1e-03	2.9e-03	3.0e-03	3.0e-03	3.1e-03	3.0e-03	2.5e-03	2.1e-03	1.9e-03	2.2e-03
	 4.6750 	 3.5804e-02	4.6e-03	4.6e-03	4.3e-03	3.7e-03	3.3e-03	3.1e-03	2.6e-03	2.5e-03	3.1e-03	2.8e-03	2.7e-03	2.1e-03	2.4e-03
	 4.9500 	 3.8430e-02	5.3e-03	5.2e-03	4.9e-03	4.3e-03	3.7e-03	3.2e-03	2.4e-03	2.2e-03	3.1e-03	3.1e-03	3.2e-03	2.4e-03	2.7e-03
	 5.2250 	 4.2785e-02	5.2e-03	5.2e-03	5.0e-03	4.8e-03	4.2e-03	3.4e-03	2.6e-03	2.5e-03	3.1e-03	3.6e-03	3.6e-03	2.9e-03	2.9e-03
	 5.5000 	 4.8971e-02	5.0e-03	5.1e-03	5.1e-03	5.2e-03	4.8e-03	3.9e-03	3.4e-03	3.2e-03	3.0e-03	4.1e-03	4.0e-03	3.4e-03	3.1e-03
	 5.7750 	 5.4267e-02	4.9e-03	4.9e-03	5.1e-03	5.5e-03	5.3e-03	4.5e-03	4.3e-03	4.2e-03	3.0e-03	4.6e-03	4.2e-03	3.9e-03	3.3e-03
	 6.0500 	 5.5952e-02	4.8e-03	4.9e-03	5.2e-03	5.6e-03	5.5e-03	4.9e-03	5.0e-03	5.0e-03	3.0e-03	4.7e-03	4.3e-03	4.1e-03	3.4e-03
	 6.3250 	 5.4265e-02	5.3e-03	5.3e-03	5.5e-03	5.6e-03	5.3e-03	5.1e-03	5.7e-03	5.8e-03	3.6e-03	4.0e-03	3.2e-03	3.1e-03	2.6e-03
	 6.6000 	 5.1029e-02	6.2e-03	6.1e-03	6.0e-03	5.7e-03	5.0e-03	5.4e-03	6.3e-03	6.6e-03	4.5e-03	2.7e-03	1.5e-03	1.4e-03	1.2e-03
	 6.8750 	 4.7432e-02	7.2e-03	7.1e-03	6.5e-03	5.7e-03	4.8e-03	5.6e-03	6.7e-03	7.0e-03	5.2e-03	1.6e-03	1.8e-04	1.8e-04	1.5e-04
	 7.1500 	 4.4477e-02	8.3e-03	8.1e-03	7.3e-03	6.0e-03	5.1e-03	5.9e-03	6.6e-03	6.7e-03	5.0e-03	1.1e-03	1.3e-04	1.4e-04	1.4e-04
	 7.4250 	 4.1779e-02	9.9e-03	9.7e-03	8.8e-03	7.4e-03	6.5e-03	6.2e-03	5.7e-03	4.4e-03	3.2e-03	7.2e-04	8.5e-04	8.9e-04	8.9e-04
	 7.7000 	 3.8872e-02	1.1e-02	1.1e-02	1.0e-02	9.1e-03	8.3e-03	6.5e-03	4.3e-03	1.7e-03	1.1e-03	4.6e-04	1.7e-03	1.8e-03	1.8e-03
	 7.9750 	 3.5362e-02	1.2e-02	1.2e-02	1.1e-02	1.0e-02	9.3e-03	6.7e-03	3.1e-03	2.5e-04	9.8e-06	3.5e-04	2.2e-03	2.3e-03	2.3e-03
	 8.2500 	 2.9500e-02	1.0e-02	1.0e-02	9.3e-03	8.4e-03	7.8e-03	5.7e-03	2.1e-03	2.7e-04	4.5e-04	6.2e-04	1.9e-03	2.1e-03	2.1e-03
	 8.5250 	 2.1438e-02	5.6e-03	5.6e-03	5.1e-03	4.6e-03	4.3e-03	3.1e-03	9.9e-04	3.6e-04	1.6e-03	1.3e-03	1.3e-03	1.4e-03	1.4e-03
	 8.8000 	 1.4819e-02	1.3e-03	1.2e-03	1.1e-03	1.0e-03	9.7e-04	7.0e-04	2.0e-04	5.1e-04	2.6e-03	1.9e-03	6.1e-04	7.7e-04	7.9e-04
	 9.0750 	 1.3128e-02	2.1e-05	6.8e-06	1.8e-05	5.1e-05	7.5e-05	7.9e-05	6.9e-05	7.2e-04	2.9e-03	2.1e-03	3.7e-04	4.2e-04	4.4e-04
	 9.3500 	 1.5254e-02	1.1e-04	1.4e-04	3.5e-04	9.0e-04	1.3e-03	1.4e-03	1.2e-03	1.4e-03	2.2e-03	1.7e-03	3.2e-04	2.3e-04	2.4e-04
	 9.6250 	 1.8469e-02	3.0e-04	4.1e-04	9.6e-04	2.2e-03	3.2e-03	3.3e-03	2.9e-03	2.4e-03	1.2e-03	1.1e-03	2.9e-04	8.6e-05	8.9e-05
	 9.9000 	 2.0776e-02	5.7e-04	7.8e-04	1.7e-03	3.1e-03	4.6e-03	4.8e-03	4.2e-03	3.0e-03	4.6e-04	6.1e-04	2.6e-04	7.6e-06	7.0e-06
	 10.1750 	 2.0189e-02	1.3e-03	1.6e-03	2.4e-03	3.2e-03	4.4e-03	4.6e-03	4.1e-03	2.9e-03	3.3e-04	3.7e-04	2.0e-04	6.2e-07	0.0e+00
	 10.4500 	 1.6586e-02	3.4e-03	3.4e-03	3.5e-03	3.2e-03	3.1e-03	3.1e-03	3.0e-03	2.2e-03	2.9e-04	1.8e-04	1.1e-04	2.8e-07	0.0e+00
	 10.7250 	 1.2013e-02	5.6e-03	5.3e-03	4.5e-03	3.1e-03	1.7e-03	1.4e-03	1.7e-03	1.4e-03	2.7e-04	5.1e-05	3.4e-05	6.9e-08	0.0e+00
	 11.0000 	 8.6000e-03	6.6e-03	6.2e-03	4.9e-03	3.0e-03	1.0e-03	5.9e-04	9.0e-04	7.9e-04	2.3e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.071600

#################################################################################################################################################

Energy 12 			# in MeV 
Cross_section 0.753500 		# in barn

Multiplicity proton 0.565900
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.3000 	 1.3227e-03	6.3e-05	6.3e-05	6.3e-05	6.8e-05	7.3e-05	7.4e-05	7.9e-05	8.9e-05	9.9e-05	1.2e-04	1.3e-04	1.4e-04	1.5e-04
	 0.6000 	 3.3236e-03	1.9e-04	1.9e-04	1.9e-04	1.9e-04	2.0e-04	2.1e-04	2.2e-04	2.3e-04	2.6e-04	2.9e-04	3.1e-04	3.4e-04	3.4e-04
	 0.9000 	 5.8616e-03	3.5e-04	3.5e-04	3.5e-04	3.6e-04	3.7e-04	3.9e-04	4.0e-04	4.2e-04	4.6e-04	5.0e-04	5.4e-04	5.8e-04	5.9e-04
	 1.2000 	 9.3484e-03	5.9e-04	5.9e-04	5.9e-04	6.1e-04	6.2e-04	6.6e-04	6.7e-04	6.9e-04	7.5e-04	7.9e-04	8.5e-04	9.1e-04	9.2e-04
	 1.5000 	 1.3654e-02	9.2e-04	9.2e-04	9.2e-04	9.3e-04	9.4e-04	1.0e-03	1.0e-03	1.0e-03	1.1e-03	1.1e-03	1.2e-03	1.3e-03	1.3e-03
	 1.8000 	 1.8539e-02	1.3e-03	1.3e-03	1.3e-03	1.3e-03	1.3e-03	1.4e-03	1.4e-03	1.4e-03	1.5e-03	1.5e-03	1.6e-03	1.7e-03	1.7e-03
