Energy 7 			# in MeV 
	13.000000	2.612527e-06
	13.500000	3.951150e-06
	14.000000	3.765059e-06
	14.500000	4.107822e-06
	15.000000	4.574131e-06
	15.500000	5.065492e-06
	16.000000	5.470373e-06
	16.500000	5.826124e-06
	17.000000	6.267206e-06
	17.500000	6.925009e-06
	18.000000	7.837426e-06
	18.500000	9.047327e-06
	19.000000	1.058968e-05
	19.500000	1.252229e-05
	20.000000	1.493479e-05
	20.500000	1.791744e-05
	21.000000	2.156864e-05
	21.500000	2.589077e-05
	22.000000	3.068124e-05
	22.500000	3.546614e-05
	23.000000	3.947301e-05
	23.500000	4.184190e-05
	24.000000	4.203411e-05
	24.500000	4.012004e-05
	25.000000	3.669412e-05
	25.500000	3.255682e-05
	26.000000	2.837140e-05
	26.500000	2.452152e-05
	27.000000	2.117054e-05
	27.500000	1.834120e-05
	28.000000	1.598630e-05
	28.500000	1.392431e-05
	29.000000	8.812335e-06

#################################################################################################################################################

Energy 35 			# in MeV 
Multiplicity PromptGamma 0.568728
Differential_cross_section PromptGamma 67 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	6.972838e-04
	1.000000	2.175499e-04
	1.500000	1.165979e-02
	2.000000	2.078245e-02
	2.500000	2.404333e-02
	3.000000	2.563398e-03
	3.500000	2.465433e-03
	4.000000	7.511610e-03
	4.500000	1.487811e-01
	5.000000	9.365861e-02
	5.500000	4.046323e-02
	6.000000	1.116735e-01
	6.500000	8.864555e-03
	7.000000	4.575072e-02
	7.500000	5.540276e-03
	8.000000	1.936653e-06
	8.500000	2.056298e-03
	9.000000	3.730908e-03
	9.500000	1.108905e-06
	10.000000	3.421474e-03
	10.500000	2.088787e-06
	11.000000	2.163564e-04
	11.500000	1.719292e-06
	12.000000	1.896491e-06
	12.500000	2.787564e-06
	13.000000	2.501705e-06
	13.500000	2.727724e-06
	14.000000	3.583709e-06
	14.500000	3.791757e-06
	15.000000	4.221181e-06
	15.500000	4.687992e-06
	16.000000	5.108879e-06
	16.500000	5.465644e-06
	17.000000	5.886531e-06
	17.500000	6.492425e-06
	18.000000	7.321727e-06
	18.500000	8.427536e-06
	19.000000	9.860323e-06
	19.500000	1.166759e-05
	20.000000	1.392297e-05
	20.500000	1.670314e-05
	21.000000	2.007182e-05
	21.500000	2.402072e-05
	22.000000	2.837208e-05
	22.500000	3.269656e-05
	23.000000	3.627786e-05
	23.500000	3.830509e-05
	24.000000	3.829732e-05
	24.500000	3.635922e-05
	25.000000	3.307230e-05
	25.500000	2.919929e-05
	26.000000	2.531598e-05
	26.500000	2.176061e-05
	27.000000	1.867230e-05
	27.500000	1.606350e-05
	28.000000	1.389147e-05
	28.500000	1.209308e-05
	29.000000	1.060423e-05
	29.500000	9.368009e-06
	30.000000	8.336492e-06
	30.500000	7.470096e-06
	31.000000	6.738662e-06
	31.500000	6.119147e-06
	32.000000	5.590945e-06
	32.500000	5.138156e-06
	33.000000	4.573183e-06
	33.500000	2.615021e-06

#################################################################################################################################################

Energy 40 			# in MeV 
Multiplicity PromptGamma 0.552434
Differential_cross_section PromptGamma 76 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	2.195240e-03
	1.000000	8.146582e-04
	1.500000	1.551944e-02
	2.000000	2.327116e-02
	2.500000	2.935471e-02
	3.000000	4.300714e-03
	3.500000	3.525099e-03
	4.000000	6.966507e-03
	4.500000	1.124885e-01
	5.000000	9.199516e-02
	5.500000	3.848633e-02
	6.000000	9.745743e-02
	6.500000	1.056788e-02
	7.000000	4.035561e-02
	7.500000	5.994369e-03
	8.000000	5.908000e-04
	8.500000	2.128281e-03
	9.000000	3.691362e-03
	9.500000	1.058349e-06
	10.000000	3.899842e-03
	10.500000	2.158372e-06
	11.000000	2.722782e-04
	11.500000	1.576690e-06
	12.000000	1.756451e-06
	12.500000	2.370764e-06
	13.000000	2.287323e-06
	13.500000	3.202556e-06
	14.000000	3.130103e-06
	14.500000	3.448317e-06
	15.000000	3.874752e-06
	15.500000	4.333781e-06
	16.000000	4.740794e-06
	16.500000	5.104772e-06
	17.000000	5.533167e-06
	17.500000	6.128172e-06
	18.000000	6.924142e-06
	18.500000	7.969767e-06
	19.000000	9.312969e-06
	19.500000	1.101139e-05
	20.000000	1.313424e-05
	20.500000	1.574911e-05
	21.000000	1.891498e-05
	21.500000	2.261471e-05
	22.000000	2.666833e-05
	22.500000	3.066579e-05
	23.000000	3.394913e-05
	23.500000	3.579110e-05
	24.000000	3.574223e-05
	24.500000	3.388737e-05
	25.000000	3.078361e-05
	25.500000	2.711729e-05
	26.000000	2.344300e-05
	26.500000	2.008976e-05
	27.000000	1.718267e-05
	27.500000	1.473352e-05
	28.000000	1.269774e-05
	28.500000	1.101119e-05
	29.000000	9.616300e-06
	29.500000	8.458138e-06
	30.000000	7.493871e-06
	30.500000	6.686268e-06
	31.000000	6.005019e-06
	31.500000	5.426186e-06
	32.000000	4.931043e-06
	32.500000	4.504931e-06
	33.000000	4.136264e-06
	33.500000	3.815643e-06
	34.000000	3.535429e-06
	34.500000	3.289346e-06
	35.000000	3.072358e-06
	35.500000	2.880200e-06
	36.000000	2.709745e-06
	36.500000	2.558116e-06
	37.000000	2.422794e-06
	37.500000	2.200024e-06
	38.000000	1.164226e-06

#################################################################################################################################################

Energy 50 			# in MeV 
Multiplicity PromptGamma 0.562326
Differential_cross_section PromptGamma 95 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	4.714613e-03
	1.000000	1.737096e-03
	1.500000	1.863015e-02
	2.000000	2.593880e-02
	2.500000	3.399316e-02
	3.000000	6.430520e-03
	3.500000	5.863516e-03
	4.000000	7.370439e-03
	4.500000	7.423006e-02
	5.000000	8.936000e-02
	5.500000	3.124152e-02
	6.000000	8.264275e-02
	6.500000	1.385134e-02
	7.000000	3.416911e-02
	7.500000	6.363388e-03
	8.000000	1.571808e-03
	8.500000	1.988527e-03
	9.000000	3.207246e-03
	9.500000	1.143089e-06
	10.000000	3.429120e-03
	10.500000	1.924225e-06
	11.000000	2.521134e-04
	11.500000	1.363350e-06
	12.000000	1.510410e-06
	12.500000	1.993893e-06
	13.000000	1.861065e-06
	13.500000	2.525588e-06
	14.000000	2.499859e-06
	14.500000	2.753786e-06
	15.000000	3.105239e-06
	15.500000	3.490968e-06
	16.000000	3.857349e-06
	16.500000	4.198993e-06
	17.000000	4.592207e-06
	17.500000	5.120131e-06
	18.000000	5.807455e-06
	18.500000	6.697543e-06
	19.000000	7.835515e-06
	19.500000	9.272671e-06
	20.000000	1.107542e-05
	20.500000	1.330466e-05
	21.000000	1.600384e-05
	21.500000	1.916730e-05
	22.000000	2.264940e-05
	22.500000	2.610463e-05
	23.000000	2.896929e-05
	23.500000	3.061562e-05
	24.000000	3.064335e-05
	24.500000	2.911271e-05
	25.000000	2.648052e-05
	25.500000	2.334099e-05
	26.000000	2.017895e-05
	26.500000	1.728064e-05
	27.000000	1.476268e-05
	27.500000	1.263712e-05
	28.000000	1.086927e-05
	28.500000	9.406546e-06
	29.000000	8.195875e-06
	29.500000	7.190561e-06
	30.000000	6.351457e-06
	30.500000	5.646927e-06
	31.000000	5.051784e-06
	31.500000	4.545553e-06
	32.000000	4.112449e-06
	32.500000	3.739934e-06
	33.000000	3.417434e-06
	33.500000	3.136515e-06
	34.000000	2.890570e-06
	34.500000	2.674255e-06
	35.000000	2.483105e-06
	35.500000	2.313489e-06
	36.000000	2.162458e-06
	36.500000	2.027431e-06
	37.000000	1.906265e-06
	37.500000	1.797029e-06
	38.000000	1.698322e-06
	38.500000	1.608831e-06
	39.000000	1.527538e-06
	39.500000	1.453563e-06
	40.000000	1.386055e-06
	40.500000	1.324299e-06
	41.000000	1.267671e-06
	41.500000	1.215618e-06
	42.000000	1.167694e-06
	42.500000	1.123493e-06
	43.000000	1.082679e-06
	43.500000	1.044925e-06
	44.000000	1.009973e-06
	44.500000	9.775544e-07
	45.000000	9.474758e-07
	45.500000	9.195599e-07
	46.000000	8.936236e-07
	46.500000	8.695206e-07
	47.000000	8.317935e-07
	47.500000	4.232862e-07

#################################################################################################################################################

Energy 60 			# in MeV 
Multiplicity PromptGamma 0.548897
Differential_cross_section PromptGamma 114 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	8.226705e-03
	1.000000	3.003381e-03
	1.500000	1.752829e-02
	2.000000	2.442715e-02
	2.500000	3.160607e-02
	3.000000	8.189038e-03
	3.500000	8.301766e-03
	4.000000	7.867245e-03
	4.500000	5.532958e-02
	5.000000	7.828371e-02
	5.500000	2.422233e-02
	6.000000	6.578615e-02
	6.500000	1.658403e-02
	7.000000	2.801521e-02
	7.500000	5.741069e-03
	8.000000	3.784539e-04
	8.500000	1.752690e-03
	9.000000	2.753183e-03
	9.500000	1.099230e-06
	10.000000	2.649034e-03
	10.500000	1.597187e-06
	11.000000	1.958840e-04
	11.500000	1.196491e-06
	12.000000	1.319729e-06
	12.500000	1.789841e-06
	13.000000	1.700461e-06
	13.500000	1.872435e-06
	14.000000	2.274466e-06
	14.500000	2.515092e-06
	15.000000	2.852923e-06
	15.500000	3.223857e-06
	16.000000	3.581141e-06
	16.500000	3.913030e-06
	17.000000	4.285772e-06
	17.500000	4.778232e-06
	18.000000	5.439209e-06
	18.500000	6.271010e-06
	19.000000	7.336183e-06
	19.500000	8.684029e-06
	20.000000	1.037614e-05
	20.500000	1.246671e-05
	21.000000	1.502502e-05
	21.500000	1.744539e-05
	22.000000	2.062631e-05
	22.500000	2.377611e-05
	23.000000	2.637969e-05
	23.500000	2.786736e-05
	24.000000	2.787868e-05
	24.500000	2.647327e-05
	25.000000	2.406820e-05
	25.500000	2.120751e-05
	26.000000	1.832715e-05
	26.500000	1.568892e-05
	27.000000	1.339784e-05
	27.500000	1.146135e-05
	28.000000	9.850699e-06
	28.500000	8.517876e-06
	29.000000	7.414730e-06
	29.500000	6.498701e-06
	30.000000	5.734081e-06
	30.500000	5.091941e-06
	31.000000	4.549487e-06
	31.500000	4.087628e-06
	32.000000	3.692532e-06
	32.500000	3.351979e-06
	33.000000	3.057028e-06
	33.500000	2.799771e-06
	34.000000	2.574444e-06
	34.500000	2.376240e-06
	35.000000	2.200748e-06
	35.500000	2.044867e-06
	36.000000	1.905874e-06
	36.500000	1.781521e-06
	37.000000	1.669689e-06
	37.500000	1.568872e-06
	38.000000	1.477700e-06
	38.500000	1.394987e-06
	39.000000	1.319729e-06
	39.500000	1.251070e-06
	40.000000	1.188281e-06
	40.500000	1.130717e-06
	41.000000	1.077841e-06
	41.500000	1.029176e-06
	42.000000	9.842811e-07
	42.500000	9.427964e-07
	43.000000	9.043816e-07
	43.500000	8.687407e-07
	44.000000	8.356174e-07
	44.500000	8.047890e-07
	45.000000	7.760628e-07
	45.500000	7.492581e-07
	46.000000	7.242119e-07
	46.500000	7.007731e-07
	47.000000	6.788068e-07
	47.500000	6.581956e-07
	48.000000	6.388342e-07
	48.500000	6.206373e-07
	49.000000	6.035172e-07
	49.500000	5.874006e-07
	50.000000	5.722099e-07
	50.500000	5.578797e-07
	51.000000	5.443521e-07
	51.500000	5.315717e-07
	52.000000	5.194947e-07
	52.500000	5.080734e-07
	53.000000	4.972700e-07
	53.500000	4.870469e-07
	54.000000	4.773682e-07
	54.500000	4.682061e-07
	55.000000	4.595328e-07
	55.500000	4.513225e-07
	56.000000	4.435493e-07
	56.500000	4.314803e-07
	57.000000	2.165280e-07

#################################################################################################################################################

Energy 70 			# in MeV 
Multiplicity PromptGamma 0.529003
Differential_cross_section PromptGamma 133 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.084346e-02
	1.000000	3.505093e-03
	1.500000	1.510178e-02
	2.000000	2.155168e-02
	2.500000	2.769479e-02
	3.000000	9.055548e-03
	3.500000	9.931624e-03
	4.000000	7.749360e-03
	4.500000	4.612048e-02
	5.000000	6.881775e-02
	5.500000	1.988183e-02
	6.000000	5.418473e-02
	6.500000	1.288300e-02
	7.000000	2.461613e-02
	7.500000	5.163303e-03
	8.000000	4.187891e-04
	8.500000	1.538748e-03
	9.000000	2.336692e-03
	9.500000	8.736352e-07
	10.000000	2.124917e-03
	10.500000	1.370430e-06
	11.000000	1.544129e-04
	11.500000	1.067446e-06
	12.000000	1.440070e-06
	12.500000	1.389434e-06
	13.000000	1.508399e-06
	13.500000	1.692318e-06
	14.000000	2.063006e-06
	14.500000	2.285423e-06
	15.000000	2.603653e-06
	15.500000	2.957291e-06
	16.000000	3.304991e-06
	16.500000	3.627872e-06
	17.000000	3.983535e-06
	17.500000	4.442515e-06
	18.000000	5.066538e-06
	18.500000	5.846408e-06
	19.000000	6.850915e-06
	19.500000	8.131144e-06
	20.000000	9.742163e-06
	20.500000	1.173811e-05
	21.000000	1.419167e-05
	21.500000	1.702382e-05
	22.000000	2.013805e-05
	22.500000	2.319386e-05
	23.000000	2.567452e-05
	23.500000	2.702618e-05
	24.000000	2.693106e-05
	24.500000	2.548445e-05
	25.000000	2.310068e-05
	25.500000	2.031192e-05
	26.000000	1.752293e-05
	26.500000	1.498763e-05
	27.000000	1.278625e-05
	27.500000	1.093083e-05
	28.000000	9.383610e-06
	28.500000	8.105936e-06
	29.000000	7.050062e-06
	29.500000	6.172371e-06
	30.000000	5.438161e-06
	30.500000	4.822154e-06
	31.000000	4.248477e-06
	31.500000	3.813842e-06
	32.000000	3.441038e-06
	32.500000	3.120149e-06
	33.000000	2.842876e-06
	33.500000	2.600253e-06
	34.000000	2.387753e-06
	34.500000	2.201061e-06
	35.000000	2.035490e-06
	35.500000	1.888363e-06
	36.000000	1.757315e-06
	36.500000	1.640110e-06
	37.000000	1.534472e-06
	37.500000	1.439225e-06
	38.000000	1.353097e-06
	38.500000	1.274925e-06
	39.000000	1.203921e-06
	39.500000	1.138995e-06
	40.000000	1.079598e-06
	40.500000	1.025133e-06
	41.000000	9.750654e-07
	41.500000	9.289419e-07
	42.000000	8.863610e-07
	42.500000	8.469736e-07
	43.000000	8.104703e-07
	43.500000	7.766162e-07
	44.000000	7.450891e-07
	44.500000	7.157183e-07
	45.000000	6.883134e-07
	45.500000	6.627070e-07
	46.000000	6.387443e-07
	46.500000	6.162894e-07
	47.000000	5.952226e-07
	47.500000	5.754330e-07
	48.000000	5.568183e-07
	48.500000	5.392888e-07
	49.000000	5.227652e-07
	49.500000	5.071735e-07
	50.000000	4.924466e-07
	50.500000	4.785213e-07
	51.000000	4.653465e-07
	51.500000	4.528674e-07
	52.000000	4.410384e-07
	52.500000	4.298153e-07
	53.000000	4.191595e-07
	53.500000	4.090322e-07
	54.000000	3.994034e-07
	54.500000	3.902432e-07
	55.000000	3.815234e-07
	55.500000	3.732157e-07
	56.000000	3.652974e-07
	56.500000	3.577456e-07
	57.000000	3.505371e-07
	57.500000	3.436564e-07
	58.000000	3.370857e-07
	58.500000	3.308092e-07
	59.000000	3.248110e-07
	59.500000	3.190753e-07
	60.000000	3.135897e-07
	60.500000	3.083437e-07
	61.000000	3.033232e-07
	61.500000	2.985176e-07
	62.000000	2.939199e-07
	62.500000	2.895194e-07
	63.000000	2.853076e-07
	63.500000	2.812770e-07
	64.000000	2.774192e-07
	64.500000	2.737269e-07
	65.000000	2.701949e-07
	65.500000	2.668180e-07
	66.000000	2.614539e-07
	66.500000	1.299258e-07

#################################################################################################################################################

Energy 80 			# in MeV 
Multiplicity PromptGamma 0.507846
Differential_cross_section PromptGamma 152 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.176656e-02
	1.000000	4.223446e-03
	1.500000	1.375100e-02
	2.000000	1.880050e-02
	2.500000	2.454574e-02
	3.000000	9.201372e-03
	3.500000	1.025426e-02
	4.000000	7.180098e-03
	4.500000	4.028404e-02
	5.000000	6.084384e-02
	5.500000	1.665457e-02
	6.000000	4.792931e-02
	6.500000	1.136275e-02
	7.000000	2.176541e-02
	7.500000	4.509679e-03
	8.000000	4.442184e-04
	8.500000	1.340969e-03
	9.000000	1.999348e-03
	9.500000	8.604630e-07
	10.000000	1.761318e-03
	10.500000	1.216244e-06
	11.000000	1.254192e-04
	11.500000	9.990581e-07
	12.000000	1.335264e-06
	12.500000	1.304414e-06
	13.000000	1.412261e-06
	13.500000	1.586939e-06
	14.000000	1.938228e-06
	14.500000	2.144918e-06
	15.000000	2.451688e-06
	15.500000	2.796335e-06
	16.000000	3.143924e-06
	16.500000	3.468194e-06
	17.000000	3.817865e-06
	17.500000	4.262274e-06
	18.000000	4.868214e-06
	18.500000	5.619343e-06
	19.000000	6.590579e-06
	19.500000	7.832104e-06
	20.000000	9.399457e-06
	20.500000	1.139157e-05
	21.000000	1.376262e-05
	21.500000	1.654238e-05
	22.000000	1.959782e-05
	22.500000	2.259255e-05
	23.000000	2.500455e-05
	23.500000	2.629130e-05
	24.000000	2.615603e-05
	24.500000	2.472527e-05
	25.000000	2.237447e-05
	25.500000	1.965855e-05
	26.000000	1.695042e-05
	26.500000	1.451262e-05
	27.000000	1.239174e-05
	27.500000	1.058543e-05
	28.000000	9.091862e-06
	28.500000	7.849939e-06
	29.000000	6.824293e-06
	29.500000	5.979363e-06
	30.000000	5.267702e-06
	30.500000	4.669041e-06
	31.000000	4.163896e-06
	31.500000	3.733968e-06
	32.000000	3.365238e-06
	32.500000	3.047422e-06
	33.000000	2.771999e-06
	33.500000	2.533327e-06
	34.000000	2.323267e-06
	34.500000	2.138576e-06
	35.000000	1.974836e-06
	35.500000	1.829200e-06
	36.000000	1.699636e-06
	36.500000	1.583351e-06
	37.000000	1.479399e-06
	37.500000	1.385197e-06
	38.000000	1.300020e-06
	38.500000	1.222863e-06
	39.000000	1.152735e-06
	39.500000	1.088579e-06
	40.000000	1.029899e-06
	40.500000	9.708134e-07
	41.000000	9.220217e-07
	41.500000	8.770802e-07
	42.000000	8.355895e-07
	42.500000	7.972145e-07
	43.000000	7.616481e-07
	43.500000	7.286759e-07
	44.000000	6.979593e-07
	44.500000	6.693440e-07
	45.000000	6.426362e-07
	45.500000	6.176755e-07
	46.000000	5.943105e-07
	46.500000	5.724048e-07
	47.000000	5.518470e-07
	47.500000	5.325260e-07
	48.000000	5.143445e-07
	48.500000	4.972171e-07
	49.000000	4.810640e-07
	49.500000	4.658106e-07
	50.000000	4.513949e-07
	50.500000	4.377533e-07
	51.000000	4.248349e-07
	51.500000	4.125890e-07
	52.000000	4.009693e-07
	52.500000	3.899362e-07
	53.000000	3.794483e-07
	53.500000	3.694738e-07
	54.000000	3.599778e-07
	54.500000	3.509332e-07
	55.000000	3.423114e-07
	55.500000	3.340855e-07
	56.000000	3.262330e-07
	56.500000	3.187351e-07
	57.000000	3.115678e-07
	57.500000	3.047136e-07
	58.000000	2.981551e-07
	58.500000	2.918763e-07
	59.000000	2.858630e-07
	59.500000	2.800993e-07
	60.000000	2.745740e-07
	60.500000	2.692728e-07
	61.000000	2.641878e-07
	61.500000	2.593047e-07
	62.000000	2.546139e-07
	62.500000	2.501075e-07
	63.000000	2.457759e-07
	63.500000	2.416113e-07
	64.000000	2.376072e-07
	64.500000	2.337525e-07
	65.000000	2.300441e-07
	65.500000	2.264740e-07
	66.000000	2.230357e-07
	66.500000	2.197247e-07
	67.000000	2.165360e-07
	67.500000	2.134634e-07
	68.000000	2.105021e-07
	68.500000	2.076488e-07
	69.000000	2.048973e-07
	69.500000	2.022459e-07
	70.000000	1.996898e-07
	70.500000	1.972261e-07
	71.000000	1.948497e-07
	71.500000	1.925591e-07
	72.000000	1.903512e-07
	72.500000	1.882244e-07
	73.000000	1.861739e-07
	73.500000	1.841964e-07
	74.000000	1.822938e-07
	74.500000	1.804594e-07
	75.000000	1.786934e-07
	75.500000	1.758052e-07
	76.000000	8.744400e-08

#################################################################################################################################################

Energy 90 			# in MeV 
Multiplicity PromptGamma 0.489387
Differential_cross_section PromptGamma 171 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.190557e-02
	1.000000	4.422643e-03
	1.500000	1.318811e-02
	2.000000	1.735576e-02
	2.500000	2.290369e-02
	3.000000	9.294687e-03
	3.500000	1.004652e-02
	4.000000	6.649262e-03
	4.500000	3.607697e-02
	5.000000	5.652374e-02
	5.500000	1.490561e-02
	6.000000	4.265017e-02
	6.500000	1.053203e-02
	7.000000	1.962743e-02
	7.500000	4.126907e-03
	8.000000	1.584239e-03
	8.500000	1.219708e-03
	9.000000	1.763882e-03
	9.500000	8.801027e-07
	10.000000	1.551960e-03
	10.500000	1.137964e-06
	11.000000	1.085461e-04
	11.500000	9.760423e-07
	12.000000	1.088517e-06
	12.500000	1.288723e-06
	13.000000	1.380579e-06
	13.500000	1.680121e-06
	14.000000	1.830507e-06
	14.500000	2.090169e-06
	15.000000	2.408962e-06
	15.500000	2.766530e-06
	16.000000	3.125519e-06
	16.500000	3.464446e-06
	17.000000	3.827884e-06
	17.500000	4.329231e-06
	18.000000	4.916703e-06
	18.500000	5.684482e-06
	19.000000	6.676977e-06
	19.500000	7.944728e-06
	20.000000	9.546883e-06
	20.500000	1.159562e-05
	21.000000	1.402456e-05
	21.500000	1.688059e-05
	22.000000	2.001885e-05
	22.500000	2.307433e-05
	23.000000	2.550272e-05
	23.500000	2.675291e-05
	24.000000	2.653427e-05
	24.500000	2.500320e-05
	25.000000	2.257718e-05
	25.500000	1.980731e-05
	26.000000	1.706212e-05
	26.500000	1.458263e-05
	27.000000	1.249647e-05
	27.500000	1.066431e-05
	28.000000	9.159646e-06
	28.500000	7.903690e-06
	29.000000	6.867410e-06
	29.500000	6.020616e-06
	30.000000	5.301073e-06
	30.500000	4.695581e-06
	31.000000	4.185009e-06
	31.500000	3.750022e-06
	32.000000	3.377316e-06
	32.500000	3.056349e-06
	33.000000	2.777987e-06
	33.500000	2.537011e-06
	34.000000	2.324995e-06
	34.500000	2.138450e-06
	35.000000	1.973073e-06
	35.500000	1.825910e-06
	36.000000	1.695125e-06
	36.500000	1.577705e-06
	37.000000	1.472884e-06
	37.500000	1.377812e-06
	38.000000	1.291848e-06
	38.500000	1.214094e-06
	39.000000	1.143368e-06
	39.500000	1.078664e-06
	40.000000	1.019482e-06
	40.500000	9.652419e-07
	41.000000	9.154088e-07
	41.500000	8.695684e-07
	42.000000	8.272213e-07
	42.500000	7.880556e-07
	43.000000	7.517724e-07
	43.500000	7.181709e-07
	44.000000	6.868696e-07
	44.500000	6.577355e-07
	45.000000	6.305394e-07
	45.500000	6.051349e-07
	46.000000	5.813817e-07
	46.500000	5.591114e-07
	47.000000	5.382142e-07
	47.500000	5.185840e-07
	48.000000	5.001217e-07
	48.500000	4.827311e-07
	49.000000	4.663354e-07
	49.500000	4.508562e-07
	50.000000	4.353711e-07
	50.500000	4.216319e-07
	51.000000	4.086185e-07
	51.500000	3.962852e-07
	52.000000	3.845756e-07
	52.500000	3.734574e-07
	53.000000	3.628846e-07
	53.500000	3.528263e-07
	54.000000	3.432471e-07
	54.500000	3.341186e-07
	55.000000	3.254159e-07
	55.500000	3.171079e-07
	56.000000	3.091725e-07
	56.500000	3.015903e-07
	57.000000	2.943393e-07
	57.500000	2.874017e-07
	58.000000	2.807582e-07
	58.500000	2.743942e-07
	59.000000	2.682933e-07
	59.500000	2.624422e-07
	60.000000	2.568277e-07
	60.500000	2.514379e-07
	61.000000	2.462609e-07
	61.500000	2.412850e-07
	62.000000	2.365012e-07
	62.500000	2.319008e-07
	63.000000	2.274748e-07
	63.500000	2.232129e-07
	64.000000	2.191077e-07
	64.500000	2.151533e-07
	65.000000	2.113437e-07
	65.500000	2.076687e-07
	66.000000	2.041252e-07
	66.500000	2.007059e-07
	67.000000	1.974079e-07
	67.500000	1.942236e-07
	68.000000	1.911473e-07
	68.500000	1.881759e-07
	69.000000	1.853066e-07
	69.500000	1.825318e-07
	70.000000	1.798502e-07
	70.500000	1.772573e-07
	71.000000	1.747486e-07
	71.500000	1.723228e-07
	72.000000	1.699767e-07
	72.500000	1.677046e-07
	73.000000	1.655049e-07
	73.500000	1.633762e-07
	74.000000	1.613154e-07
	74.500000	1.593197e-07
	75.000000	1.573861e-07
	75.500000	1.555131e-07
	76.000000	1.537007e-07
	76.500000	1.519431e-07
	77.000000	1.502401e-07
	77.500000	1.485888e-07
	78.000000	1.469908e-07
	78.500000	1.454421e-07
	79.000000	1.439412e-07
	79.500000	1.424860e-07
	80.000000	1.410767e-07
	80.500000	1.397111e-07
	81.000000	1.383883e-07
	81.500000	1.371074e-07
	82.000000	1.358662e-07
	82.500000	1.346639e-07
	83.000000	1.335004e-07
	83.500000	1.323738e-07
	84.000000	1.312838e-07
	84.500000	1.302289e-07
	85.000000	1.284582e-07
	85.500000	6.392716e-08

#################################################################################################################################################

Energy 100 			# in MeV 
Multiplicity PromptGamma 0.469437
Differential_cross_section PromptGamma 189 	 # Secondary particule & Nbr of rows (Energies) 
# 	Energy(MeV)	Int.(b/MeV)
	0.500000	1.163589e-02
	1.000000	4.372430e-03
	1.500000	1.315634e-02
	2.000000	1.629645e-02
	2.500000	2.175864e-02
	3.000000	8.556051e-03
	3.500000	9.641438e-03
	4.000000	6.192638e-03
	4.500000	3.311380e-02
	5.000000	5.408000e-02
	5.500000	1.376974e-02
	6.000000	3.930122e-02
	6.500000	9.984258e-03
	7.000000	1.823853e-02
	7.500000	3.917525e-03
	8.000000	1.566243e-03
	8.500000	1.149407e-03
	9.000000	1.592333e-03
	9.500000	9.289931e-07
	10.000000	1.410463e-03
	10.500000	1.091930e-06
	11.000000	9.675310e-05
	11.500000	9.706386e-07
	12.000000	1.083347e-06
	12.500000	1.296266e-06
	13.000000	1.374067e-06
	13.500000	1.677897e-06
	14.000000	1.825462e-06
	14.500000	2.085513e-06
	15.000000	2.409894e-06
	15.500000	2.779113e-06
	16.000000	3.153296e-06
	16.500000	3.510260e-06
	17.000000	3.890451e-06
	17.500000	4.413900e-06
	18.000000	5.019887e-06
	18.500000	5.809884e-06
	19.000000	6.831490e-06
	19.500000	8.139568e-06
	20.000000	9.794071e-06
	20.500000	1.191837e-05
	21.000000	1.443764e-05
	21.500000	1.740456e-05
	22.000000	2.066942e-05
	22.500000	2.383320e-05
	23.000000	2.632803e-05
	23.500000	2.756931e-05
	24.000000	2.729437e-05
	24.500000	2.563398e-05
	25.000000	2.310220e-05
	25.500000	2.023038e-05
	26.000000	1.742338e-05
	26.500000	1.498014e-05
	27.000000	1.276390e-05
	27.500000	1.090148e-05
	28.000000	9.365345e-06
	28.500000	8.078571e-06
	29.000000	7.018331e-06
	29.500000	6.157953e-06
	30.000000	5.418608e-06
	30.500000	4.797912e-06
	31.000000	4.274687e-06
	31.500000	3.828004e-06
	32.000000	3.446892e-06
	32.500000	3.117171e-06
	33.000000	2.831843e-06
	33.500000	2.584758e-06
	34.000000	2.367049e-06
	34.500000	2.175789e-06
	35.000000	2.006195e-06
	35.500000	1.855187e-06
	36.000000	1.720658e-06
	36.500000	1.600615e-06
	37.000000	1.493008e-06
	37.500000	1.395677e-06
	38.000000	1.307548e-06
	38.500000	1.227955e-06
	39.000000	1.155292e-06
	39.500000	1.089232e-06
	40.000000	1.028627e-06
	40.500000	9.731135e-07
	41.000000	9.221182e-07
	41.500000	8.754576e-07
	42.000000	8.320957e-07
	42.500000	7.920284e-07
	43.000000	7.549183e-07
	43.500000	7.205478e-07
	44.000000	6.886075e-07
	44.500000	6.588839e-07
	45.000000	6.310914e-07
	45.500000	6.051420e-07
	46.000000	5.809034e-07
	46.500000	5.581746e-07
	47.000000	5.368360e-07
	47.500000	5.168010e-07
