Energy 5 			# in MeV 
Cross_section 0.075570 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 8.5500 	 3.1454e-03	2.3e-03	2.2e-03	1.8e-03	1.3e-03	8.6e-04	5.4e-04	1.7e-04	3.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.0250 	 2.1547e-03	1.6e-03	1.5e-03	1.3e-03	1.1e-03	6.4e-04	2.9e-04	4.6e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.5000 	 1.3858e-03	1.3e-03	1.2e-03	9.4e-04	7.6e-04	3.8e-04	1.0e-04	1.3e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.9750 	 8.2301e-04	1.0e-03	9.3e-04	6.6e-04	4.5e-04	1.9e-04	3.1e-07	3.7e-08	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.4500 	 4.0974e-04	6.8e-04	6.2e-04	3.9e-04	1.8e-04	6.8e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.9250 	 1.4641e-04	3.8e-04	3.4e-04	1.8e-04	5.4e-06	1.5e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.4000 	 7.2393e-05	2.1e-04	1.9e-04	9.3e-05	5.2e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.8750 	 2.4322e-05	7.8e-05	6.8e-05	3.2e-05	1.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.3500 	 1.4558e-06	5.0e-06	4.4e-06	2.0e-06	8.7e-09	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.8250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.3000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.7750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.2500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.7250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.2000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.6750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.1500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.6250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.1000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.5750 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.0500 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5250 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Energy_fraction_recoils 0.021100

#################################################################################################################################################

Energy 20 			# in MeV 
Cross_section 0.441000 		# in barn

Multiplicity proton 1.000000
Differential_cross_section proton 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.5000 	 1.5223e-02	1.1e-03	1.1e-03	1.2e-03	1.2e-03	1.2e-03	1.2e-03	1.2e-03	1.3e-03	1.2e-03	1.3e-03	1.3e-03	1.2e-03	1.1e-03
	 1.0000 	 2.5926e-02	2.3e-03	2.3e-03	2.4e-03	2.4e-03	2.4e-03	2.4e-03	2.4e-03	2.3e-03	2.1e-03	1.9e-03	1.7e-03	1.6e-03	1.5e-03
	 1.5000 	 3.4683e-02	3.5e-03	3.5e-03	3.5e-03	3.5e-03	3.5e-03	3.7e-03	3.5e-03	3.3e-03	2.7e-03	2.1e-03	1.9e-03	1.7e-03	1.6e-03
	 2.0000 	 3.9000e-02	4.6e-03	4.6e-03	4.5e-03	4.4e-03	4.3e-03	4.3e-03	4.1e-03	3.8e-03	3.0e-03	2.3e-03	2.0e-03	1.8e-03	1.7e-03
	 2.5000 	 3.9726e-02	5.7e-03	5.6e-03	5.4e-03	5.1e-03	4.7e-03	4.3e-03	3.9e-03	3.6e-03	2.9e-03	2.4e-03	2.1e-03	1.9e-03	1.7e-03
	 3.0000 	 4.0000e-02	6.3e-03	6.2e-03	5.9e-03	5.5e-03	4.9e-03	4.2e-03	3.7e-03	3.4e-03	2.9e-03	2.5e-03	2.1e-03	1.9e-03	1.7e-03
	 3.5000 	 3.9500e-02	5.9e-03	5.7e-03	5.6e-03	5.2e-03	4.8e-03	4.3e-03	3.9e-03	3.6e-03	2.9e-03	2.4e-03	2.0e-03	1.9e-03	1.7e-03
	 4.0000 	 3.9000e-02	5.4e-03	5.3e-03	5.2e-03	5.0e-03	4.7e-03	4.4e-03	4.1e-03	3.7e-03	3.0e-03	2.3e-03	1.8e-03	1.8e-03	1.7e-03
	 4.5000 	 3.9000e-02	5.7e-03	5.5e-03	5.4e-03	5.2e-03	4.9e-03	4.5e-03	4.1e-03	3.7e-03	2.8e-03	2.4e-03	1.8e-03	1.6e-03	1.4e-03
	 5.0000 	 3.9000e-02	5.9e-03	5.8e-03	5.7e-03	5.4e-03	5.0e-03	4.5e-03	4.1e-03	3.6e-03	2.6e-03	2.6e-03	1.8e-03	1.4e-03	1.0e-03
	 5.5000 	 3.7875e-02	5.9e-03	5.8e-03	5.6e-03	5.3e-03	4.9e-03	4.3e-03	3.9e-03	3.7e-03	2.7e-03	2.0e-03	1.4e-03	1.4e-03	1.3e-03
	 6.0000 	 3.6000e-02	5.9e-03	5.8e-03	5.5e-03	5.2e-03	4.7e-03	4.2e-03	3.7e-03	3.9e-03	2.8e-03	1.4e-03	1.0e-03	1.3e-03	1.5e-03
	 6.5000 	 3.4625e-02	5.7e-03	5.5e-03	5.4e-03	5.5e-03	5.3e-03	4.5e-03	3.8e-03	3.4e-03	2.2e-03	1.9e-03	1.3e-03	8.6e-04	7.6e-04
	 7.0000 	 3.3000e-02	5.4e-03	5.3e-03	5.4e-03	5.8e-03	5.9e-03	4.8e-03	3.9e-03	2.8e-03	1.6e-03	2.3e-03	1.6e-03	4.6e-04	1.8e-05
	 7.5000 	 2.9875e-02	5.7e-03	5.5e-03	5.4e-03	5.3e-03	4.6e-03	3.7e-03	3.1e-03	2.4e-03	2.2e-03	1.3e-03	1.2e-03	9.3e-04	6.1e-04
	 8.0000 	 2.7000e-02	5.9e-03	5.8e-03	5.3e-03	4.5e-03	3.3e-03	2.7e-03	2.3e-03	2.2e-03	2.9e-03	2.4e-04	8.4e-04	1.4e-03	1.2e-03
	 8.5000 	 2.5982e-02	4.8e-03	4.7e-03	4.3e-03	3.4e-03	3.4e-03	4.0e-03	3.4e-03	2.4e-03	1.5e-03	1.2e-03	8.4e-04	7.0e-04	6.0e-04
	 9.0000 	 2.5000e-02	3.6e-03	3.6e-03	3.3e-03	2.7e-03	3.5e-03	5.4e-03	4.6e-03	2.7e-03	4.9e-05	2.2e-03	8.3e-04	0.0e+00	0.0e+00
	 9.5000 	 2.2143e-02	5.9e-03	5.7e-03	5.2e-03	4.3e-03	3.6e-03	3.0e-03	2.3e-03	2.1e-03	1.5e-03	1.1e-03	4.1e-04	7.3e-07	3.5e-04
	 10.0000 	 2.0000e-02	8.2e-03	7.9e-03	7.1e-03	6.0e-03	3.6e-03	6.4e-04	1.7e-06	1.5e-03	2.9e-03	0.0e+00	0.0e+00	2.9e-06	8.1e-04
	 10.5000 	 2.0000e-02	4.1e-03	4.0e-03	3.6e-03	3.0e-03	2.7e-03	2.9e-03	2.5e-03	2.0e-03	1.4e-03	0.0e+00	1.2e-03	1.1e-03	1.0e-03
	 11.0000 	 2.0000e-02	5.3e-05	5.1e-06	2.9e-06	6.9e-06	1.9e-03	5.1e-03	4.9e-03	2.6e-03	0.0e+00	0.0e+00	2.4e-03	2.2e-03	1.1e-03
	 11.5000 	 2.1500e-02	4.1e-03	4.1e-03	4.0e-03	3.7e-03	3.2e-03	3.0e-03	2.5e-03	1.3e-03	2.3e-05	1.9e-03	1.4e-03	1.1e-03	5.5e-04
	 12.0000 	 2.3000e-02	8.2e-03	8.2e-03	7.9e-03	7.3e-03	4.6e-03	6.4e-04	0.0e+00	0.0e+00	9.2e-05	3.7e-03	2.8e-04	0.0e+00	0.0e+00
	 12.5000 	 1.9000e-02	4.3e-03	4.2e-03	4.0e-03	3.7e-03	2.3e-03	1.8e-04	0.0e+00	3.9e-04	2.7e-03	1.9e-03	7.8e-05	0.0e+00	0.0e+00
	 13.0000 	 1.5000e-02	3.3e-04	1.1e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	1.3e-03	5.3e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.5000 	 1.7567e-02	8.6e-05	2.8e-05	0.0e+00	0.0e+00	1.5e-05	3.0e-03	4.8e-03	4.3e-03	2.6e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.0000 	 2.2000e-02	0.0e+00	0.0e+00	0.0e+00	0.0e+00	5.8e-05	6.0e-03	9.7e-03	6.7e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.5000 	 2.6933e-02	3.7e-03	4.8e-03	7.0e-03	7.5e-03	6.5e-03	5.9e-03	4.9e-03	3.4e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.0000 	 3.0000e-02	8.2e-03	9.7e-03	1.4e-02	1.5e-02	1.3e-02	5.6e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.5000 	 1.7059e-02	9.5e-03	9.3e-03	9.1e-03	7.5e-03	6.5e-03	2.7e-03	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.0000 	 3.1000e-03	1.0e-02	8.3e-03	3.3e-03	1.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.5000 	 1.3916e-03	7.4e-03	5.7e-03	1.6e-03	5.1e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.0000 	 3.5136e-04	2.6e-03	1.9e-03	4.3e-04	1.2e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 20.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity deuteron 0.004896
Differential_cross_section deuteron 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.5000 	 3.7776e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	5.1e-05	7.0e-05	5.8e-05	5.0e-05	4.6e-05
	 1.0000 	 5.8509e-04	0.0e+00	0.0e+00	0.0e+00	8.3e-09	2.2e-06	1.7e-05	2.2e-05	2.0e-05	6.0e-05	7.3e-05	6.1e-05	5.2e-05	4.7e-05
	 1.5000 	 7.2342e-04	0.0e+00	0.0e+00	0.0e+00	7.7e-08	1.8e-05	1.0e-04	1.4e-04	1.2e-04	6.0e-05	2.9e-05	2.4e-05	2.0e-05	1.9e-05
	 2.0000 	 7.8000e-04	0.0e+00	0.0e+00	0.0e+00	2.2e-07	4.6e-05	1.6e-04	2.1e-04	1.9e-04	5.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 2.5000 	 7.3527e-04	1.8e-04	1.8e-04	1.8e-04	1.6e-04	1.5e-04	1.3e-04	1.1e-04	9.5e-05	2.9e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.0000 	 6.3000e-04	3.7e-04	3.7e-04	3.6e-04	3.2e-04	2.4e-04	8.9e-05	2.1e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 3.5000 	 2.8588e-04	2.0e-04	1.9e-04	1.8e-04	1.6e-04	1.2e-04	3.5e-05	5.3e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.0000 	 1.7000e-06	1.6e-05	7.4e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 4.5000 	 7.2069e-07	6.9e-06	3.2e-06	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.0000 	 1.7145e-07	1.7e-06	7.6e-07	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 5.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 6.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 6.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 7.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 7.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 8.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 8.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 9.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 10.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 11.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 12.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 13.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 14.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 15.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 16.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 17.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 18.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 19.5000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 20.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00

Multiplicity alpha 2.290000
Differential_cross_section alpha 41 	 # Secondary particule & Nbr of rows (Energies) 
# 	 Energy(MeV)	 Int.(b/MeV)	0°	10°	20°	30°	40°	50°	60°	70°	90°	110°	130°	150°	180°	(b/MeV.Sr)
	 0.0000 	 0.0000e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 0.5000 	 3.2335e-01	2.4e-01	2.3e-01	1.9e-01	1.3e-01	3.5e-06	1.7e-03	1.9e-02	2.0e-02	1.4e-02	8.5e-03	6.0e-03	4.8e-03	4.2e-03
	 1.0000 	 3.6402e-01	2.5e-01	2.4e-01	2.0e-01	1.4e-01	6.8e-03	1.0e-02	2.3e-02	2.2e-02	1.5e-02	9.4e-03	6.8e-03	5.4e-03	4.8e-03
	 1.5000 	 2.7390e-01	1.1e-01	1.0e-01	8.6e-02	8.8e-02	4.2e-02	3.8e-02	2.1e-02	1.4e-02	9.7e-03	6.4e-03	5.0e-03	4.3e-03	3.9e-03
	 2.0000 	 1.9000e-01	2.0e-02	1.2e-02	1.3e-02	4.9e-02	6.5e-02	5.5e-02	1.8e-02	7.9e-03	5.6e-03	4.1e-03	3.4e-03	3.1e-03	2.8e-03
	 2.5000 	 1.5199e-01	5.6e-02	5.1e-02	4.4e-02	4.2e-02	3.8e-02	3.2e-02	1.3e-02	7.0e-03	4.7e-03	3.7e-03	2.8e-03	2.1e-03	1.7e-03
	 3.0000 	 1.2000e-01	9.2e-02	9.0e-02	7.6e-02	3.6e-02	1.1e-02	8.3e-03	7.6e-03	6.4e-03	4.2e-03	3.4e-03	2.2e-03	1.3e-03	8.8e-04
	 3.5000 	 7.8611e-02	5.4e-02	5.2e-02	4.4e-02	2.0e-02	1.0e-02	7.8e-03	6.0e-03	5.6e-03	3.9e-03	2.5e-03	1.3e-03	7.4e-04	4.8e-04
	 4.0000 	 4.9000e-02	1.4e-02	1.3e-02	1.1e-02	8.4e-03	9.4e-03	7.5e-03	5.3e-03	4.9e-03	3.5e-03	1.5e-03	6.2e-04	3.6e-04	2.4e-04
	 4.5000 	 4.0616e-02	1.2e-02	1.2e-02	1.0e-02	8.3e-03	7.5e-03	6.7e-03	5.1e-03	4.5e-03	2.5e-03	9.1e-04	3.2e-04	1.4e-04	7.6e-05
	 5.0000 	 3.5000e-02	1.1e-02	1.1e-02	1.0e-02	8.3e-03	6.1e-03	5.8e-03	5.0e-03	4.0e-03	1.5e-03	5.1e-04	1.5e-04	2.6e-05	0.0e+00
	 5.5000 	 2.9118e-02	8.8e-03	8.7e-03	8.4e-03	7.7e-03	6.0e-03	5.4e-03	4.5e-03	3.0e-03	9.5e-04	2.6e-04	4.7e-05	7.0e-06	0.0e+00
	 6.0000 	 2.4000e-02	7.3e-03	7.1e-03	7.0e-03	6.8e-03	5.9e-03	4.9e-03	3.7e-03	2.0e-03	5.7e-04	1.1e-04	0.0e+00	0.0e+00	0.0e+00
	 6.5000 	 1.9810e-02	7.2e-03	7.0e-03	6.7e-03	6.3e-03	5.4e-03	4.0e-03	2.5e-03	1.3e-03	3.2e-04	3.3e-05	0.0e+00	0.0e+00	0.0e+00
	 7.0000 	 1.6000e-02	7.2e-03	7.0e-03	6.5e-03	5.7e-03	4.6e-03	3.0e-03	1.4e-03	7.6e-04	1.6e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 7.5000 	 1.2023e-02	6.7e-03	6.5e-03	5.9e-03	4.8e-03	3.3e-03	1.9e-03	9.8e-04	4.6e-04	5.1e-05	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 8.0000 	 8.5000e-03	5.9e-03	5.7e-03	5.0e-03	3.7e-03	2.1e-03	1.1e-03	6.9e-04	2.6e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
	 8.5000 	 5.6766e-03	4.6e-03	4.3e-03	3.5e-03	2.3e-03	1.4e-03	7.8e-04	4.2e-04	1.3e-04	0.0e+00	0.0e+00	0.0e+00	0.0e+00	0.0e+00
